SYMBOL	log2FoldChange	padj	logFC.edgeR	PValue	logFC.limma-voom	adj.P.Val
KIF9	-0.253798141	0.420111263	-0.247015213	0.172065002	-0.249878822	0.454781981
KIFAP3	-0.005927687	0.969973557	0.000428836	0.996474766	0.001970418	0.992669281
KIFC1	-0.373558511	0.54616306	-0.369885474	0.171926745	-0.26875661	0.641371098
KIFC2	0.25470392	0.018551671	0.261096194	0.001989346	0.247523813	0.085917102
KIFC3	-0.262620698	0.004601448	-0.256082937	0.000831259	-0.259842337	0.03070345
KIN	0.185067432	0.277012857	0.191198674	0.094076635	0.191083803	0.356164726
KIRREL2	-0.145746452	0.645887718	-0.139142517	0.406636968	-0.148142311	0.66699386
KIZ	-0.127056048	0.253980312	-0.120403282	0.098099442	-0.118976663	0.351454675
KLC1	0.059260331	0.585874831	0.065583487	0.270044579	0.063594597	0.593110037
KLC2	0.047883988	0.756074657	0.054770396	0.465061044	0.052756265	0.749079149
KLC3	-0.050087906	0.896667195	-0.043309482	0.819115599	-0.059568917	0.887526761
KLC4	0.037461488	0.777280893	0.044121317	0.510799837	0.039343265	0.784998563
KLF10	-0.143656748	0.208626312	-0.136471992	0.06062942	-0.134493014	0.308903551
KLF11	-0.102058209	0.34328453	-0.095033675	0.142027855	-0.09091242	0.448153441
KLF12	0.258586161	0.406474072	0.265020789	0.160960306	0.280593854	0.454522599
KLF13	-0.049109796	0.834145658	-0.042396069	0.709578625	-0.034558387	0.902088269
KLF15	-0.027789392	0.846882882	-0.021436398	0.763468962	-0.020479542	0.908557737
KLF16	0.040250051	0.82225298	0.046800511	0.575510659	0.030157125	0.888379569
KLF2	0.354162764	0.07561688	0.360369587	0.013490862	0.332353549	0.219350549
KLF3	-0.06964976	0.605410399	-0.062908611	0.396682751	-0.060362717	0.708934034
KLF4	-0.274915074	0.201954435	-0.268130399	0.05761218	-0.269310092	0.236193078
KLF5	-0.290971125	0.001041128	-0.284401322	8.75E-05	-0.28410191	0.018845004
KLF6	-0.115817394	0.160190196	-0.109418474	0.059372259	-0.109380658	0.277041859
KLF7	0.067548129	0.667334087	0.074225522	0.384365767	0.074797173	0.664622381
KLF8	-0.010528411	0.95050794	-0.003918096	0.960193217	-0.003699636	0.987295067
KLF9	0.067670796	0.757737801	0.073793133	0.520843642	0.08146048	0.734326553
KLHDC10	0.192142002	0.204159105	0.198489757	0.057096685	0.194953101	0.292203989
KLHDC2	0.03878606	0.748574188	0.04511815	0.465300136	0.045283086	0.741008333
KLHDC3	-0.018902297	0.842917389	-0.012296721	0.800840418	-0.012463241	0.916582745
KLHDC4	0.03555556	0.759481359	0.042014501	0.466361123	0.037253212	0.770496797
KLHDC7A	0.14731675	0.441450592	0.153261806	0.187955331	0.156786251	0.468582004
KLHDC8B	-0.072517619	0.570318795	-0.065818826	0.384588972	-0.068404861	0.643365522
KLHL11	0.080687345	0.4564859	0.086961289	0.204560461	0.089084213	0.456945257
KLHL12	0.152217006	0.129896409	0.158878147	0.024266089	0.156665914	0.215491859
KLHL15	0.06751846	0.73025851	0.073894873	0.482733714	0.078994935	0.720332335
KLHL17	-0.099444455	0.468883908	-0.09324714	0.270183067	-0.09783954	0.553347747
KLHL18	0.104522055	0.370702612	0.110969844	0.137240421	0.109964693	0.406159437
KLHL2	0.252624394	0.059810927	0.258543855	0.011463259	0.263012211	0.133903571
KLHL20	0.138795069	0.217397058	0.14529677	0.061959699	0.147712035	0.26298969
KLHL21	-0.029390367	0.79230039	-0.022897041	0.685089375	-0.02436987	0.845245428
KLHL22	0.174490828	0.327793912	0.181266565	0.110600046	0.175329438	0.4066297
KLHL23	0.032501905	0.80696064	0.039135206	0.560918999	0.039503131	0.788499985
KLHL24	-0.066874485	0.41966163	-0.060435124	0.246148864	-0.060257357	0.538084053
KLHL25	0.064092734	0.731636646	0.0709244	0.450309037	0.055697817	0.795719252
KLHL26	0.105553588	0.285253378	0.111851216	0.077431051	0.108921103	0.331492364
KLHL28	0.162681331	0.116541587	0.169176324	0.023659349	0.1715588	0.171445817
KLHL29	-0.022067773	0.842742148	-0.015481434	0.775176207	-0.015663236	0.905044796
KLHL2P1	-0.188179176	0.536795523	-0.181416149	0.300879991	-0.193792587	0.534484369
KLHL3	0.563849642	0.000195902	0.57022317	1.06E-05	0.579426779	0.013017929
KLHL30	-0.287908429	0.013956074	-0.281308304	0.002302044	-0.291970664	0.043033129
KLHL36	-0.02637872	0.852485309	-0.019437636	0.761753105	-0.017145885	0.919573331
KLHL42	0.140187971	0.091278577	0.146967331	0.013149951	0.148791917	0.133903571
KLHL5	-0.250198133	0.000249131	-0.243866759	4.99E-05	-0.244209924	0.010840053
KLHL7	0.204352868	0.019183957	0.210740114	0.00277332	0.212398914	0.065020155
KLHL7-AS1	0.23546161	0.381876542	0.241840704	0.135260039	0.253380562	0.404083518
KLHL8	0.156852221	0.166828944	0.162906609	0.043156618	0.165855722	0.209309909
KLHL9	0.149451514	0.172770279	0.155632423	0.04445141	0.160085633	0.238717527
KLK6	-0.139455676	0.463310365	-0.132454166	0.243075604	-0.123138934	0.589338428
KLK7	-0.010793418	0.960714683	-0.004401305	0.959661884	-0.001430512	0.995934286
KLK8	-0.132079617	0.365156048	-0.125813729	0.176044657	-0.122777607	0.46445097
KLRA1P	-0.02955433	0.940681922	-0.023585478	0.893367466	-0.016072811	0.975167901
KLRG2	-0.041550057	0.856799299	-0.035073409	0.769434222	-0.039279709	0.882756083
KMT2A	-0.001366226	0.992977794	0.005521604	0.943205915	0.007138825	0.9735042
KMT2B	-0.030709526	0.753771017	-0.024169084	0.634264074	-0.024152421	0.831265938
KMT2C	-0.068392073	0.620622695	-0.061590451	0.407679406	-0.061554183	0.707825863
KMT2D	-0.018303984	0.906800447	-0.011650945	0.866619752	-0.011140344	0.952836238
KMT2E	-0.093745095	0.488678399	-0.086995834	0.256058593	-0.085788538	0.57952384
KMT2E-AS1	-0.119536563	0.782159256	-0.113798602	0.605082201	-0.122329081	0.807169218
KMT5A	-0.160570522	0.045165406	-0.154108394	0.008047055	-0.154931941	0.105701962
KMT5B	-0.158161293	0.054749309	-0.151680984	0.012139258	-0.150608171	0.135945386
KMT5C	-0.08341827	0.453427327	-0.076993236	0.24054304	-0.082861091	0.503120361
KNL1	0.222232174	0.012924558	0.22920687	0.000758871	0.232804792	0.043037315
KNOP1	-0.049381298	0.666509211	-0.042767465	0.487864292	-0.042425097	0.743225656
KNSTRN	0.10687475	0.278591622	0.113287647	0.089671183	0.11407119	0.316951541
KNTC1	0.063545925	0.573000185	0.070050446	0.279099735	0.069761565	0.594578559
KPNA1	-0.088787318	0.457546461	-0.081767776	0.242246546	-0.077381912	0.583602356
KPNA2	0.141968364	0.191828323	0.148667472	0.041711621	0.147312298	0.267738998
KPNA3	0.206074367	0.022033749	0.212372561	0.003433347	0.213440052	0.060086382
KPNA4	0.026134114	0.838438192	0.032442089	0.608981612	0.032891755	0.823483171
KPNA5	-0.027844275	0.904923579	-0.021408609	0.835209643	-0.01614678	0.955812667
KPNA6	-0.047483587	0.700781927	-0.040791005	0.509376734	-0.04039364	0.773840033
KPNB1	-0.06080822	0.470285565	-0.054304956	0.292465723	-0.054275308	0.569932925
KPTN	-0.047136847	0.750607821	-0.040637774	0.592470034	-0.0376308	0.823328362
KRAS	-0.017442669	0.888837555	-0.010748354	0.847279886	-0.010189901	0.945147701
KRBA1	0.060452165	0.692591067	0.067093902	0.410546851	0.060620125	0.722741938
KRBA2	0.108715903	0.566024613	0.115490123	0.272694223	0.105014432	0.628015089
KRBOX1	-0.061280398	0.778268561	-0.055220912	0.618578792	-0.045285665	0.861552914
KRBOX4	-0.050407428	0.844981174	-0.044375191	0.728889072	-0.038911124	0.903382122
KRCC1	0.267829339	0.030319551	0.273934879	0.004007012	0.282492408	0.084684689
KREMEN1	0.165653796	0.175639393	0.17232888	0.041979992	0.172442429	0.246218387
KREMEN2	-0.006225511	0.989882041	0.000161451	1	-0.056208874	0.924097208
KRI1	0.042914114	0.754300697	0.049247832	0.473890428	0.046207755	0.761254853
KRIT1	-0.06179834	0.532507734	-0.055207836	0.343405245	-0.057357383	0.609313359
KRR1	0.073917465	0.512309451	0.080469473	0.22290868	0.084461029	0.509176212
KRT10	-0.18283145	0.219829587	-0.176238196	0.080518092	-0.182676709	0.291510999
KRT14	-0.877532692	0.252075154	-0.873880586	0.011833115	-0.838741837	0.17939532
KRT17	-0.554392375	8.76E-12	-0.548080362	8.32E-13	-0.54253947	0.000113489
KRT18	-0.169900738	0.032629554	-0.163608381	0.005381738	-0.165427944	0.076490195
KRT19	-0.077238952	0.376798724	-0.071102355	0.194205948	-0.070631812	0.461253233
KRT24	-0.820678745	1.50E-05	-0.813788793	6.06E-07	-0.799467154	0.002225681
KRT7	-0.275006086	3.34E-07	-0.268631546	1.76E-07	-0.268432364	0.001587403
KRT8	-0.085383473	0.207167791	-0.078892529	0.109325881	-0.079359619	0.279969515
KRT80	-0.115068484	0.362504176	-0.108615218	0.169382606	-0.112123918	0.445754324
KRT8P12	0.489798169	0.106600505	0.494734989	0.014862575	0.475071523	0.211973953
KRT8P3	0.052149646	0.871604029	0.058981525	0.704763563	0.064178441	0.84769832
KRT9	-0.573059363	0.009240941	-0.565980102	0.000673661	-0.576020121	0.020953933
KRTCAP2	-0.141652494	0.35607529	-0.134632927	0.143673399	-0.131455248	0.475180082
KRTCAP3	-0.005218848	0.98378685	0.001547079	0.982491974	-0.009133185	0.976148125
KSR1	-0.101587391	0.127649701	-0.095145557	0.052233309	-0.095291198	0.222151394
KSR2	0.005658271	0.97851844	0.012007042	0.910660715	0.014401017	0.950972681
KTI12	0.011181561	0.956672358	0.017495958	0.851072593	0.016206368	0.942817858
KTN1	-0.06514338	0.42788847	-0.058716088	0.257357174	-0.058086696	0.55036888
KTN1-AS1	-0.009689485	0.963224393	-0.002943091	0.988064731	-0.007265635	0.976040229
KXD1	-0.107481061	0.084575715	-0.100985165	0.034616759	-0.101264214	0.183026796
KYAT1	0.082110125	0.617663357	0.088475959	0.323904592	0.082483438	0.650048321
KYAT3	0.029864249	0.793901663	0.036339843	0.539808629	0.036292869	0.777493112
L1TD1	-0.423460233	0.036633811	-0.416770627	0.006646553	-0.432122261	0.07320579
L2HGDH	0.049859536	0.641020997	0.056507637	0.330346844	0.057181504	0.621206826
L34079.2	-0.055419649	0.679917458	-0.04883044	0.505090619	-0.04720969	0.74607402
L3HYPDH	0.33376762	0.024744862	0.340353301	0.002907519	0.334878889	0.078707993
L3MBTL1	0.04085303	0.802094595	0.047421966	0.55770889	0.041840971	0.827890843
L3MBTL2	-0.069431579	0.475378218	-0.062869549	0.288996506	-0.064721255	0.558503346
L3MBTL3	-0.176853995	0.508823474	-0.169502127	0.272528609	-0.145705063	0.665317738
LA16c-306E5.3	0.216296145	0.33536888	0.223004175	0.110746941	0.193985255	0.458972697
LA16c-325D7.1	-0.258407938	0.343523733	-0.251800739	0.134266263	-0.258929113	0.372169842
LA16c-358B7.3	0.050170902	0.925119909	0.056932659	0.803841727	0.011662111	0.988406923
LA16c-380H5.5	0.317096353	0.156762749	0.322901034	0.031257814	0.330067058	0.206296266
LA16c-407A10.3	0.041630941	0.835256979	0.048143492	0.615954616	0.041689544	0.853215596
LA16c-431H6.6	-0.269370101	0.000103497	-0.262793988	5.81E-06	-0.262286586	0.00572453
LACC1	0.185018529	0.4700759	0.190976357	0.227561951	0.199217968	0.530874158
LACE1	-0.057471729	0.787566982	-0.051138144	0.629412531	-0.047179021	0.849669391
LACTB	0.198351737	0.17002563	0.204960532	0.036984962	0.19902515	0.23757582
LACTB2	0.314033745	0.044140401	0.319992922	0.006870934	0.321255123	0.115601051
LAD1	-0.030492946	0.837173616	-0.024162145	0.739021289	-0.028648672	0.86473316
LAG3	0.421843642	0.118696238	0.427429369	0.01752242	0.412868948	0.201088917
LAGE3	0.031188715	0.852485309	0.037410904	0.648490653	0.040392868	0.831057613
LAMA1	-0.089784745	0.313376884	-0.083084079	0.141116515	-0.083125046	0.397947025
LAMA5	-0.146641644	0.107826392	-0.14003477	0.03011607	-0.138906299	0.205789305
LAMB1	-0.069615252	0.385212922	-0.062962669	0.222697129	-0.063113824	0.47657043
LAMB2	-0.050053867	0.521046304	-0.043522886	0.367306449	-0.04464358	0.628703329
LAMB3	-0.211938526	0.04344352	-0.205345153	0.008974359	-0.201583732	0.099638975
LAMC1	-0.078082953	0.42215046	-0.071264254	0.224504093	-0.070953332	0.505106233
LAMC2	0.001475034	0.990355936	0.008146347	0.886158902	0.008161518	0.95542296
LAMC3	0.134200083	0.504314507	0.14078171	0.228279238	0.130275056	0.571974035
LAMP1	-0.005828078	0.959595822	0.00087812	0.987333795	0.001207085	0.993660039
LAMP2	0.150627234	0.060619713	0.15742725	0.006791487	0.15764937	0.106657087
LAMTOR1	0.017083916	0.888522221	0.023778281	0.670066437	0.023753394	0.85362873
LAMTOR2	0.03795929	0.845963302	0.044226326	0.640757191	0.043680139	0.84769832
LAMTOR3	0.178033404	0.125752566	0.184480071	0.025754504	0.185214517	0.196701505
LAMTOR4	0.04218542	0.772294952	0.048640117	0.512429104	0.046083845	0.7848142
LAMTOR5	0.10020851	0.440489685	0.106602882	0.176835793	0.106690865	0.503120361
LAMTOR5-AS1	0.203971186	0.265803531	0.21008503	0.077403369	0.212834234	0.289717945
LANCL1	0.076141778	0.361356177	0.082879765	0.12499507	0.084356885	0.380002225
LANCL2	-0.073815962	0.479663715	-0.06737938	0.287916504	-0.067416723	0.555109302
LAPTM4A	0.034689309	0.761972838	0.041365661	0.46164622	0.041392929	0.728759268
LAPTM4B	-0.144402624	0.114413826	-0.137236508	0.027143244	-0.135351157	0.195625654
LARGE1	-0.013339762	0.926134966	-0.007042659	0.910783814	-0.005446316	0.975238479
LARGE2	0.114270361	0.747053571	0.120544834	0.489347217	0.07152732	0.87985108
LARP1	0.037860187	0.724660253	0.044388312	0.417370098	0.043780351	0.696978736
LARP1B	-0.090388904	0.388139479	-0.083866279	0.198124117	-0.082777628	0.488577766
LARP4	0.016092438	0.901319825	0.022470097	0.717114525	0.022648604	0.879222763
LARP4B	-0.043259213	0.669596722	-0.036807957	0.509902505	-0.036486727	0.767323006
LARP7	-0.037267201	0.796551941	-0.031054057	0.674528377	-0.032947533	0.84964756
LARS	-0.018656001	0.890740848	-0.012449343	0.842954055	-0.011433918	0.945637804
LARS2	-0.053717069	0.674575138	-0.046924285	0.469125214	-0.046665826	0.749442002
LAS1L	-0.051683814	0.660254017	-0.045264822	0.461328377	-0.044913033	0.740606715
LASP1	-0.146039881	0.019767525	-0.139346426	0.004478065	-0.138943271	0.060965706
LAT	0.046940443	0.876573905	0.053600746	0.686453048	0.033130202	0.927873785
LATS1	-0.057099787	0.739383956	-0.050577918	0.557082929	-0.049281553	0.810300764
LATS2	-0.146962542	0.044279811	-0.1404574	0.01319652	-0.13994227	0.120119696
LBHD1	-0.049236486	0.724107728	-0.043020605	0.556257012	-0.040214475	0.807285557
LBR	0.112605399	0.105714624	0.119426433	0.018421843	0.120188542	0.141514671
LBX2-AS1	0.085298093	0.770121987	0.09225653	0.521765522	0.079207613	0.819364667
LCA5	-0.094695797	0.793424992	-0.088028201	0.616345032	-0.067664792	0.878279773
LCAT	-0.086826186	0.355902507	-0.080219845	0.180412978	-0.082744086	0.448004512
LCLAT1	-0.07414956	0.456220193	-0.067711979	0.257192304	-0.066784379	0.55806274
LCMT1	-0.116208348	0.262810422	-0.109857161	0.090075879	-0.109745255	0.343739235
LCMT1-AS2	-0.107282051	0.489403201	-0.10127992	0.265181444	-0.110501426	0.541879717
LCMT2	0.119991834	0.42296105	0.126950845	0.161246826	0.122497122	0.464894328
LCN9	0.47800162	2.50E-06	0.483790585	5.94E-08	0.471119596	0.004090748
LCNL1	-0.072404179	0.581977012	-0.066062151	0.379098762	-0.069125806	0.645922282
LCOR	0.03452696	0.803564578	0.041176042	0.543200797	0.0424607	0.780834962
LCORL	0.116530385	0.515883803	0.122547809	0.247424629	0.125102847	0.54392579
LCP1	-0.039306751	0.669110774	-0.032718212	0.520568241	-0.032733972	0.750801278
LDAH	0.075632392	0.619173472	0.0823659	0.330381757	0.082298106	0.644641336
LDB1	-0.146434565	0.124541533	-0.139741133	0.025775893	-0.138443978	0.203434316
LDHA	-0.081258926	0.45130419	-0.074724045	0.251347982	-0.071849424	0.568026237
LDHAP4	0.010399503	0.958747574	0.01660175	0.85391824	0.018863096	0.931987466
LDHB	0.007518102	0.964825279	0.013868033	0.847605499	0.016287499	0.931987466
LDHD	0.075605545	0.545221426	0.082153266	0.258108671	0.084070913	0.534778003
LDLR	-0.154986259	0.083322687	-0.14843717	0.016987854	-0.150613417	0.148253866
LDLRAD2	0.166287756	0.803655079	0.172272727	0.486351217	0.18807704	0.738952668
LDLRAD3	-0.25483272	0.00041334	-0.248302954	2.59E-05	-0.248551011	0.009878641
LDLRAP1	0.077235745	0.577430692	0.083944814	0.288487371	0.081232899	0.595934663
LDOC1L	-0.068545414	0.585102322	-0.062029979	0.380014011	-0.064138074	0.657027945
LEMD2	0.064853744	0.519435233	0.071486697	0.212222443	0.070151544	0.517181813
LEMD3	0.125342529	0.211365841	0.131639179	0.062278366	0.133537636	0.244054079
LENG8	1.232631281	0.232841845	1.236349106	0.007837142	0.802049263	0.438576997
LEO1	-0.185980974	0.121336494	-0.179443582	0.027399478	-0.176540204	0.219350549
LEP	-0.513439921	0.041312384	-0.50732667	0.007253146	-0.503381669	0.080818978
LEPR	-0.136163782	0.186240518	-0.129487329	0.059184602	-0.125487584	0.296011561
LEPROT	-0.127612397	0.03431195	-0.121119855	0.015095894	-0.121508211	0.126510767
LEPROTL1	-0.199056647	0.023787331	-0.192555343	0.002622182	-0.190275423	0.075131355
LETM1	-0.027191707	0.86209167	-0.020649987	0.788439286	-0.02171279	0.907408705
LETMD1	0.164065064	0.018245852	0.170617288	0.002100088	0.171012724	0.057259156
LFNG	0.276207604	0.162311045	0.282801268	0.033052596	0.266844564	0.249001904
LGALS1	0.140283392	0.142999975	0.147145504	0.023231313	0.15085488	0.167822526
LGALS3	-0.038380852	0.739039884	-0.032229184	0.596538855	-0.033331349	0.810759344
LGALS3BP	-0.028555787	0.787566982	-0.021820728	0.673601033	-0.021344479	0.853495863
LGALS8	-0.027515807	0.822364947	-0.021136688	0.729113685	-0.020491403	0.893544232
LGALS9	0.137364551	0.471286769	0.143775686	0.199664113	0.135120147	0.554947972
LGALSL	-0.06222915	0.851224738	-0.055719038	0.719537522	-0.062998406	0.853181947
LGI4	-0.141322845	0.18414468	-0.134552043	0.075677659	-0.140050422	0.243403223
LGMN	-0.075067669	0.402700398	-0.06837665	0.197689168	-0.067452373	0.492298882
LGR4	0.156394032	0.104794847	0.163006425	0.016762615	0.163003925	0.175047774
LHFP	-0.194344667	0.006155704	-0.188078221	0.001046161	-0.188228118	0.043453889
LHFPL2	-0.100299448	0.289618234	-0.09367179	0.129030967	-0.09550077	0.379990146
LHFPL3-AS2	-0.155971358	0.634728054	-0.148553531	0.400321718	-0.129784649	0.737421338
LHPP	-0.034796223	0.787566982	-0.028311283	0.670849018	-0.03355172	0.81296356
LHX2	-0.307103844	0.370702612	-0.301370539	0.140454389	-0.293325428	0.454546886
LHX5	-0.348643582	0.199928367	-0.341933458	0.047445856	-0.346710463	0.240977653
LHX6	-0.114527689	0.320176302	-0.107907982	0.146553554	-0.110444931	0.381105641
LIAS	0.063418918	0.783522598	0.069420726	0.562589358	0.076605819	0.755343338
LIF	-0.076072338	0.521403207	-0.069637029	0.326025355	-0.069635008	0.58615096
LIFR	-0.411662944	0.015915855	-0.40466898	0.002700444	-0.402292678	0.068026558
LIG1	-0.073243886	0.388973177	-0.066942634	0.213862173	-0.066547488	0.505259974
LIG3	-0.118256627	0.081099247	-0.111671939	0.024744366	-0.111563119	0.160486297
LIG4	0.482853495	0.003373876	0.488920126	0.000301102	0.493294592	0.038454367
LIMA1	-0.236318907	0.000127187	-0.229873858	2.68E-05	-0.228910134	0.009713551
LIMCH1	-0.233493786	0.473138573	-0.225724323	0.189713912	-0.221711228	0.497997575
LIMD1	-0.169847579	0.00438996	-0.163215533	0.001080032	-0.162814715	0.034894019
LIMD1-AS1	-0.095832666	0.886917055	-0.092252083	0.682066375	-0.167506557	0.71882494
LIMD2	0.331414399	0.431362445	0.337993438	0.177496291	0.294425543	0.601254094
LIME1	0.081107548	0.631836639	0.087719572	0.35097647	0.08002325	0.692418489
LIMK1	-0.086080672	0.408645734	-0.079379614	0.204113058	-0.079990393	0.476065307
LIMK2	-0.19017609	0.002077058	-0.183765823	0.000511559	-0.183884139	0.028271918
LIMS1	-0.150926931	0.044098965	-0.144467674	0.009331675	-0.144156166	0.115259002
LIMS3	0.038742168	0.934435615	0.044366485	0.836134837	0.060038502	0.903466894
LIMS4	-0.149357565	0.552392435	-0.142893088	0.322058725	-0.129737595	0.655732866
LIN28A	-0.297310287	9.32E-06	-0.290713224	4.36E-07	-0.290278098	0.002469671
LIN28B	-0.027882777	0.819233317	-0.021134546	0.725109767	-0.022849729	0.875949889
LIN37	-0.13471098	0.303443878	-0.1283162	0.133170718	-0.12786995	0.401750434
LIN52	0.053299199	0.767405538	0.060124579	0.513744794	0.067348866	0.731246917
