SYMBOL	log2FoldChange	padj	logFC.edgeR	PValue	logFC.limma-voom	adj.P.Val
METTL2A	0.037847567	0.855604218	0.052638007	0.643763281	0.055667752	0.761031241
METTL2B	0.073056667	0.646274499	0.087797053	0.378003522	0.089594504	0.545486072
METTL3	0.097746959	0.4101525	0.112304296	0.163899912	0.11231641	0.327114259
METTL4	0.139063364	0.469178579	0.15355239	0.243682179	0.152954326	0.425238462
METTL5	0.186179122	0.19773561	0.200512883	0.060156538	0.201400405	0.182980381
METTL6	-0.047739745	0.754677235	-0.033311941	0.73300392	-0.032513632	0.840893655
METTL7A	-0.085074798	0.446839652	-0.070389583	0.362867022	-0.070301502	0.539274153
METTL8	-0.028857433	0.859257391	-0.014404228	0.89108197	-0.014672516	0.932438982
METTL9	0.16884266	0.075239426	0.183276314	0.013518454	0.183327096	0.066959304
MEX3A	-0.197389628	0.127374034	-0.182351504	0.058153157	-0.17894113	0.17677249
MEX3B	-0.636216152	2.88E-15	-0.621748423	3.26E-14	-0.621678981	1.82E-05
MEX3C	0.043217096	0.814690086	0.05734572	0.57519146	0.060112426	0.737207605
MEX3D	-0.073858473	0.659881662	-0.058881956	0.55721194	-0.057226245	0.73467963
MFAP1	0.316840192	0.071880467	0.331230785	0.015511332	0.330955495	0.099230698
MFAP2	-0.415128305	0.000777535	-0.400330466	0.000211613	-0.398959569	0.006609154
MFAP3	0.233858234	0.015110136	0.248645609	0.001812033	0.249519966	0.025269689
MFAP5	-0.373269165	0.000133248	-0.358781034	4.24E-05	-0.357464601	0.00494233
MFF	0.049640811	0.747209648	0.064007365	0.472072645	0.066319588	0.64906034
MFGE8	-0.112086962	0.495286311	-0.097341655	0.388446804	-0.096010205	0.563278011
MFHAS1	0.23054444	0.063069222	0.244901613	0.012393523	0.244933839	0.076536403
MFI2-AS1	0.369343966	0.385643073	0.382277687	0.140418533	0.382796123	0.311920307
MFN1	0.480387656	0.001029824	0.494764472	7.30E-05	0.495549038	0.010655631
MFN2	-0.292797461	0.000688265	-0.278150806	0.000270088	-0.278046404	0.008604618
MFSD1	0.224497484	0.032023021	0.238963479	0.00539994	0.239674888	0.04441415
MFSD10	-0.061382345	0.67697373	-0.046569552	0.598899064	-0.045729167	0.752285092
MFSD11	0.052803463	0.688096626	0.067265317	0.408834888	0.067142836	0.588025692
MFSD12	-0.544716468	1.77E-05	-0.530586485	3.35E-06	-0.526757573	0.002721374
MFSD13A	0.160077694	0.508854511	0.174246834	0.268755792	0.173775435	0.505321319
MFSD14A	0.033894252	0.8026449	0.048495614	0.533365875	0.049647766	0.695685204
MFSD14B	0.239919804	0.009135291	0.254432394	0.000995732	0.254272278	0.017049344
MFSD14C	-0.403703797	0.230976803	-0.389285679	0.11069806	-0.388652044	0.249860951
MFSD2B	0.123509327	0.601429777	0.138086352	0.355219616	0.141319123	0.522085928
MFSD3	0.121029199	0.587097377	0.135831545	0.3318651	0.138885051	0.519536195
MFSD4A	0.808287335	0.015133564	0.821274171	0.001477174	0.824370547	0.028002501
MFSD4B	-0.088219721	0.567958251	-0.073747498	0.476587487	-0.073717402	0.639705721
MFSD5	0.059629336	0.766827629	0.074806231	0.512799865	0.082957255	0.644127511
MFSD6	0.562200472	0.000194106	0.576436008	1.36E-05	0.575899542	0.004456772
MFSD6L	0.034188296	0.972225182	0.048269765	0.906468192	0.139167817	0.854474388
MFSD7	-0.306835103	0.034987923	-0.292347125	0.016011269	-0.292682524	0.061257526
MFSD8	0.291631584	0.086474055	0.306082464	0.023172834	0.307233059	0.107218254
MFSD9	-0.049041323	0.743791396	-0.034554956	0.715778162	-0.034423493	0.817831879
MGA	-0.171632671	0.220755194	-0.156966889	0.127585324	-0.156890233	0.294390914
MGAT1	-0.016814373	0.91198762	-0.001986887	0.987237247	-0.001344456	0.992729157
MGAT2	0.144847833	0.195910341	0.159331041	0.063985631	0.159112784	0.169054074
MGAT3	-0.446364273	1.60E-10	-0.431789789	1.35E-09	-0.431186565	0.000111936
MGAT4A	-0.398666297	1.88E-05	-0.384213797	1.19E-05	-0.384093781	0.002816736
MGAT4B	0.209984752	0.008602105	0.224613597	0.001119252	0.224703159	0.01664275
MGAT5	-0.128709403	0.274302883	-0.113792878	0.172867343	-0.112232695	0.347198345
MGAT5B	-0.006603067	0.980486476	0.0084146	0.943357353	0.013481888	0.953846963
MGC39584	-0.738328934	3.49E-06	-0.723628051	1.01E-06	-0.723370415	0.000750976
MGEA5	0.191615718	0.023935963	0.206219194	0.004408974	0.206453025	0.037033728
MGLL	-0.183947396	0.061322559	-0.169367397	0.030627591	-0.168958318	0.108280882
MGME1	0.059727129	0.709173367	0.073888737	0.449023138	0.075920324	0.641280342
MGMT	-0.091476092	0.488329951	-0.076905016	0.402326276	-0.075635484	0.580194613
MGRN1	-0.192901483	0.041144384	-0.178148843	0.018440581	-0.177571635	0.076876976
MGST2	0.402995211	0.051975282	0.417120273	0.01149478	0.416662964	0.072186519
MGST3	0.030882774	0.787358653	0.045451929	0.526691549	0.045507188	0.683326592
MIA-RAB4B	0.198562581	0.324250054	0.213161139	0.128291134	0.215963347	0.293960596
MIA3	0.029379669	0.826099928	0.043957281	0.545983941	0.044009934	0.710848952
MIAT	-0.011264833	0.992124802	0.002281893	0.967392348	-0.000228982	0.999724664
MIATNB	0.149702679	0.868345007	0.163970479	0.68033255	0.161182762	0.843140899
MIB1	0.169492998	0.20592638	0.184058971	0.059068679	0.184227288	0.195295845
MIB2	-0.120877847	0.250168849	-0.106473185	0.19072924	-0.106405608	0.350616007
MICAL1	0.080027942	0.669585838	0.094480045	0.405453679	0.094192097	0.597810294
MICAL2	-0.544702952	5.46E-07	-0.529803432	7.91E-08	-0.527989376	0.000567697
MICAL3	-0.430411118	9.54E-07	-0.415824155	4.48E-07	-0.415751296	0.000843721
MICALL1	-0.223966603	0.03336108	-0.20945943	0.013425019	-0.208426497	0.072625242
MICALL2	0.072969757	0.635415552	0.087434916	0.364304201	0.087505949	0.540242401
MICU1	-0.160837743	0.209491712	-0.146184738	0.125623889	-0.144614989	0.280616683
MICU2	0.307468533	0.011699638	0.321633541	0.001632479	0.324132986	0.024795285
MICU3	0.308110529	0.314057564	0.322118372	0.126347221	0.325772944	0.260673225
MID1	0.029558444	0.828746707	0.044252097	0.56580058	0.045198455	0.72530757
MID1IP1	0.071036628	0.694112939	0.085726737	0.431858946	0.086491897	0.606506186
MIDN	-0.241922188	0.123795927	-0.22733081	0.057456683	-0.227391211	0.165138233
MIEF1	-0.06637762	0.637192692	-0.051841789	0.554447692	-0.051871518	0.714506945
MIEF2	-0.107663636	0.634446521	-0.092922477	0.528352532	-0.091235919	0.684285588
MIEN1	0.002831445	0.992808722	0.017527653	0.907606634	0.019357353	0.945095974
MIER1	0.181843016	0.116513579	0.196301877	0.029769261	0.196741977	0.118373652
MIER2	-0.298923657	0.004604506	-0.284159402	0.0013314	-0.283346206	0.018530131
MIER3	0.28805444	0.012609722	0.302561637	0.001760149	0.303562084	0.026243549
MIF	-0.358422903	0.018376486	-0.343910552	0.006681489	-0.344049015	0.051072101
MIF-AS1	-0.368335918	0.550900048	-0.353239966	0.375008046	-0.351537185	0.583232319
MIF4GD	0.201379091	0.202878524	0.215852829	0.065574784	0.22041508	0.171888416
MIGA1	-0.023680911	0.925892798	-0.009182591	0.960517782	-0.009492962	0.970994393
MIGA2	0.106514637	0.395317656	0.12097995	0.173409569	0.120772298	0.337820075
MIIP	-0.220017568	0.073649053	-0.205534055	0.034336455	-0.205772142	0.112022013
MIMT1	-0.080685833	0.898538805	-0.066550585	0.871700098	-0.052505236	0.922231279
MINA	-0.015479976	0.938087948	-0.001197478	1	-0.000664993	0.997638668
MINCR	0.184121076	0.750971586	0.198323226	0.545408633	0.205752449	0.717342528
MINK1	-0.206337516	0.006145176	-0.191816064	0.005671575	-0.191808197	0.033780736
MINOS1	0.134134409	0.390954053	0.148454018	0.159334576	0.148912224	0.346436907
MINOS1-NBL1	0.143606957	0.347385811	0.157962589	0.12973876	0.158251094	0.307428539
MINPP1	0.195346576	0.174336412	0.210368688	0.041849516	0.214284739	0.137745926
MIOS	0.285349972	0.031148821	0.299814525	0.005805951	0.300899408	0.043497811
MIPEP	-0.038379843	0.802947445	-0.023917592	0.810666179	-0.024201876	0.880419474
MIPEPP3	0.286761878	0.710894218	0.297008578	0.468361529	0.352216111	0.601199843
MIR106B	-0.533163305	0.468974939	-0.519001854	0.271034498	-0.481122411	0.508984267
MIR1244-2	0.029591371	0.932100338	0.044640704	0.793791305	0.052982598	0.870392998
MIR1244-3	-0.368315774	0.67633241	-0.352348503	0.528137999	-0.324634057	0.715692997
MIR1249	-0.594626974	0.30981381	-0.578606229	0.152129725	-0.556609724	0.284685377
MIR1254-1	-0.211021236	0.818594542	-0.198090551	0.780580596	-0.107748826	0.9110622
MIR1282	-1.04221298	0.064007304	-1.025998624	0.002466302	-1.005986637	0.072990726
MIR1283-2	0.373545286	0.639883446	0.386334824	0.355731112	0.42131221	0.544989089
MIR130B	-0.292604091	0.213368969	-0.277738089	0.124147605	-0.273690791	0.262926511
MIR141	0.193521533	0.853149463	0.203039031	0.697098622	0.285519198	0.73720618
MIR1539	-0.07719893	0.926064804	-0.064601186	0.934618316	-0.031675484	0.968129227
MIR17HG	0.063153868	0.850805073	0.077214279	0.679145352	0.082035635	0.809783324
MIR181A2HG	-0.310155123	0.253473675	-0.295878465	0.153671404	-0.292244739	0.292022069
MIR186	0.265469978	0.707736877	0.276978415	0.435684259	0.297918437	0.644127511
MIR1915	-0.787937746	0.273513984	-0.772966398	0.110522386	-0.734369751	0.349361507
MIR193BHG	-0.166525215	0.314406687	-0.152536646	0.201082972	-0.148233008	0.415772421
MIR210HG	-0.014958988	0.978013248	-0.000293887	1	0.000849159	0.998961955
MIR222HG	0.323232045	0.708534615	0.335447483	0.48251526	0.374857236	0.60483551
MIR22HG	-0.84887144	0.353041025	-0.830024362	0.168669597	-0.752268517	0.469870367
MIR24-2	-0.236130069	0.467340616	-0.221796775	0.337957692	-0.222025799	0.500011252
MIR25	0.230797539	0.594527504	0.244535874	0.348426413	0.244409835	0.541548208
MIR27B	-0.53647115	0.525968116	-0.52157085	0.300332838	-0.514543825	0.508626247
MIR302B	-0.127459332	0.883346567	-0.114574741	0.87661005	-0.051198653	0.956839856
MIR339	-0.076471126	0.931677919	-0.060578672	0.976620174	0.05644458	0.950510591
MIR34A	-0.075175473	0.736417476	-0.060832254	0.676069724	-0.060824485	0.792974078
MIR3648-1	0.049645986	0.964892338	0.062598366	0.891282986	0.073764004	0.939703414
MIR3661	-0.440768962	0.56166046	-0.426667249	0.396065426	-0.365002847	0.652850425
MIR4257	-0.084954322	0.922909073	-0.068804314	0.898382959	-0.045042121	0.955636883
MIR4258	-0.185717617	0.839037267	-0.169185501	0.763878547	-0.157028928	0.847669176
MIR4263	0.17874542	0.864322278	0.191269626	0.748330804	0.203614617	0.821838199
MIR429	0.242133806	0.742630025	0.255626164	0.483918607	0.252817012	0.680411248
MIR4292	0.229385911	0.80518425	0.240736498	0.558760554	0.249031942	0.724704679
MIR4435-2HG	-0.209216521	0.266457348	-0.194911381	0.177421869	-0.194930114	0.306671522
MIR4444-2	-0.135360976	0.352003628	-0.120801971	0.242607984	-0.120549121	0.416997162
MIR4453	0.109338157	0.774920511	0.12326592	0.576275588	0.125605263	0.722288618
MIR4496	-0.569685481	0.291656213	-0.55303815	0.124997755	-0.539668586	0.306943159
MIR4653	0.166578749	0.806892796	0.180990241	0.581900849	0.181794784	0.758135927
MIR497HG	-0.77952619	0.21391598	-0.763313695	0.124334664	-0.74671253	0.397084557
MIR503HG	0.077031344	0.798826423	0.091273946	0.600942415	0.090684934	0.746965499
MIR519A2	0.031915791	0.864643459	0.04641749	0.639698331	0.046948346	0.793512858
MIR550A3	0.057443274	0.960951448	0.075427885	0.865467975	0.123585231	0.885417295
MIR600HG	0.007747648	0.971223818	0.022508485	0.821521922	0.025216871	0.88528585
MIR621	-0.007813341	0.983859741	0.007165887	0.964674254	0.016017727	0.959972174
MIR635	-0.044876307	0.926206925	-0.030664708	0.93619903	-0.021060237	0.9620793
MIR647	0.073124715	0.899978713	0.087259978	0.7516437	0.0893689	0.87136653
MIR6728	-0.164134245	0.835201544	-0.149210303	0.764459522	-0.122528475	0.860462459
MIR6746	-0.976937099	0.123810897	-0.957739225	0.023860707	-0.922926395	0.183376979
MIR6807	0.66024588	0.374846999	0.670059664	0.118176626	0.678602517	0.305074027
MIR6819	-0.010647068	0.99256781	0.002879916	0.993405235	0.01131238	0.989971809
MIR6821	-0.310184122	0.613627729	-0.294035748	0.43792834	-0.283847092	0.605767183
MIR6826	0.448122743	0.862931647	0.46167503	0.564818838	0.462616732	0.742636773
MIR6859-1	-0.081056548	0.925892798	-0.065601086	0.929481952	-0.053774571	0.951740926
MIR6859-3	0.492765149	0.462183463	0.506307165	0.13803392	0.501261436	0.331735837
MIR6859-4	0.25592542	0.703070827	0.270733645	0.450543155	0.294863005	0.61356957
MIR7111	0.592301763	0.266373882	0.607059691	0.06684633	0.643459936	0.159956983
MIR762	-0.419684452	0.554730465	-0.40359711	0.428254179	-0.370673196	0.660038594
MIR762HG	-0.045306193	0.911148032	-0.031159544	0.934272023	-0.031263513	0.93656995
MIR9-3HG	-0.117297078	0.301013019	-0.10289134	0.214704545	-0.102475062	0.386501495
MIR92B	0.29599737	0.651935443	0.30976846	0.416298076	0.305847595	0.664436601
MIR93	-0.247877795	0.771704679	-0.232967213	0.664915673	-0.122771298	0.894228366
MIR940	0.410208474	0.674123955	0.425258069	0.458566768	0.60040443	0.53022576
MIRLET7BHG	-0.031258002	0.973215083	-0.015094043	1	0.004375993	0.995521967
MIRLET7D	-0.257733866	0.739345022	-0.240175146	0.575715187	-0.218479341	0.750068056
MIS12	0.125463747	0.436707912	0.13969808	0.215077346	0.140037375	0.382488329
MIS18A	0.131573192	0.289402599	0.145759672	0.114075822	0.146885692	0.264883778
MIS18BP1	0.190018406	0.1098961	0.204515818	0.025548114	0.206283565	0.112379173
MISP3	-0.082587372	0.877278774	-0.06804722	0.867624199	-0.066109683	0.898017718
MITD1	0.315848825	0.035186491	0.330021752	0.007021537	0.330258345	0.054154845
MITF	0.046174511	0.965996535	0.062403063	0.941546125	0.093767329	0.922163508
MKI67	-0.100923729	0.6042381	-0.086045384	0.484587757	-0.08534574	0.680824242
MKKS	0.301400794	0.014113538	0.315645309	0.002490682	0.315918286	0.021417976
MKL1	-0.454229165	2.48E-07	-0.439641001	9.23E-08	-0.439659235	0.000513811
MKL2	-0.12223978	0.344572128	-0.107514971	0.242084676	-0.107212801	0.432255534
MKLN1	0.027132328	0.88656455	0.04175738	0.679286949	0.04191015	0.821071711
MKLN1-AS	0.416597329	0.556594243	0.430073515	0.22243547	0.434326887	0.457017655
MKNK1	0.119518982	0.255585129	0.133993397	0.083560816	0.133823337	0.208177822
MKNK1-AS1	-0.663694327	0.473941042	-0.642433528	0.266950684	-0.564288296	0.540242401
MKNK2	-0.30455079	0.000267669	-0.289716298	8.80E-05	-0.289174122	0.004628182
MKRN1	-0.203417153	0.019503453	-0.188812704	0.010999886	-0.188762459	0.054478289
MKRN2	0.040846601	0.774947894	0.055329765	0.517951146	0.055252593	0.691392409
MKRN2OS	0.387453675	0.655693312	0.39676246	0.399439362	0.456929903	0.577162966
MKRN3	0.089201135	0.698172024	0.103671516	0.46347317	0.104392266	0.640845396
MKRN4P	-0.279539128	0.321810919	-0.264830458	0.188003632	-0.263186742	0.336143106
MKS1	-0.13766128	0.190456694	-0.123113828	0.124163718	-0.123063899	0.257800319
MLEC	-0.081938907	0.544106045	-0.066875955	0.42867516	-0.064962553	0.613062395
MLF1	0.254544788	0.30509491	0.268928373	0.132834274	0.272090322	0.287174812
MLF2	-0.145854098	0.135069989	-0.131094599	0.077549451	-0.130821045	0.185302811
MLH1	0.016848716	0.933503152	0.031135434	0.763515183	0.031860418	0.873822232
MLH3	0.181925826	0.135839528	0.196398123	0.040962466	0.196097639	0.122638414
MLLT1	-0.225448609	0.015487909	-0.210654286	0.005420603	-0.210016767	0.03825892
MLLT10	-0.173305486	0.062176815	-0.158662043	0.042062854	-0.158603418	0.131350278
MLLT11	0.274194974	0.632875284	0.289312525	0.389222935	0.317418347	0.572459574
MLLT3	0.082524582	0.628356628	0.096845326	0.377992656	0.097934504	0.557434968
MLLT6	-0.390075595	0.526659677	-0.374032614	0.205507155	-0.340962374	0.502565655
MLST8	-0.254492178	0.009466974	-0.2399341	0.003207228	-0.239867214	0.030662894
MLX	-0.116975187	0.32865048	-0.102540964	0.236704451	-0.102657103	0.395454015
MLXIP	0.050342097	0.782124387	0.064851466	0.546601226	0.064624889	0.700013847
MLXIPL	-0.107244239	0.91867245	-0.094538534	0.947969285	-0.080355612	0.933597758
MLYCD	-0.187192309	0.069939054	-0.172652394	0.039877906	-0.172651563	0.11180906
MMAA	0.535812399	0.265122812	0.548661162	0.079115408	0.550499727	0.234880465
MMAB	-0.066164503	0.670305168	-0.051919378	0.607149767	-0.049279695	0.758256124
MMACHC	-0.104378788	0.438193069	-0.089780482	0.340321483	-0.089477749	0.504802321
MMADHC	0.098558796	0.412787464	0.113198725	0.167143014	0.114026848	0.343226928
MMD	0.051799773	0.734779606	0.066575983	0.461311454	0.067787871	0.633931386
MME	-0.71914248	0.345338855	-0.70115541	0.098900439	-0.634986231	0.218219479
MMGT1	0.270128897	0.003070566	0.284468004	0.000483526	0.284704295	0.011647782
MMP11	0.421806342	0.414863997	0.436395021	0.17771905	0.449664678	0.374072081
MMP14	-0.183084372	0.042130443	-0.168385542	0.024892547	-0.168299563	0.068385746
MMP15	-0.185436984	0.084417824	-0.170536778	0.037409705	-0.169361013	0.130460145
MMP17	0.449174987	0.149262113	0.463550379	0.040716241	0.470612548	0.132070874
MMP19	-0.343774264	2.03E-05	-0.329180001	1.06E-05	-0.329024568	0.002240246
MMP2	-0.352820513	0.000150854	-0.338080319	3.65E-05	-0.3376152	0.00259648
MMP24	-0.46200363	0.000628039	-0.447367268	0.000227015	-0.447205931	0.006160784
MMP24-AS1	-0.162699373	0.388868379	-0.147982501	0.257505865	-0.147129325	0.466253364
MMP25-AS1	0.105725021	0.696267928	0.120126782	0.461106208	0.119098885	0.670594218
MMRN2	-0.194695176	0.791295403	-0.181492793	0.688094583	-0.169616278	0.786782082
MMS19	-0.279337257	0.0013933	-0.26453713	0.000386096	-0.263932527	0.010024232
MMS22L	0.105855674	0.446994979	0.120363335	0.203007726	0.120810491	0.36444352
MNAT1	0.244700727	0.105714084	0.258863849	0.02625401	0.262256869	0.112258435
MND1	0.012729239	0.973313666	0.027233418	0.868675249	0.028213498	0.929258601
MNS1	-0.286649353	0.72478637	-0.27461065	0.568960573	-0.202758587	0.803170433
MNT	-0.265335867	0.034948261	-0.250816537	0.01325851	-0.251010527	0.071197529
MNX1	-0.021619225	0.920739172	-0.006963333	0.968752202	-0.005707908	0.977971428
MNX1-AS1	0.008055783	0.978089324	0.022767501	0.861295128	0.025080699	0.917164443
MOAP1	-0.526909019	0.71504303	-0.506853386	0.449546205	-0.346716742	0.751881772
MOB1A	0.072264293	0.574148799	0.087290622	0.270842601	0.089524763	0.453919115
MOB1B	0.278184024	0.019317288	0.292389789	0.00275259	0.292878731	0.034018529
MOB2	0.007298349	0.975861803	0.021889452	0.842031935	0.022205549	0.911211156
MOB3A	-0.174128232	0.113130351	-0.159404657	0.053501255	-0.159038233	0.161507428
MOB3B	-0.205715968	0.058195304	-0.191169594	0.029165332	-0.1907163	0.10751178
MOB3C	0.358931018	0.7027177	0.373131779	0.494846259	0.401944679	0.683474585
MOB4	0.2660861	0.003578511	0.280622602	0.000513029	0.280515922	0.011292963
MOCOS	-0.061941023	0.857594555	-0.047894902	0.84337541	-0.043889418	0.898011275
MOCS1	-0.172354701	0.106310531	-0.157717201	0.057160011	-0.157325359	0.149952418
MOCS2	0.618980182	9.71E-06	0.632886753	5.18E-07	0.639369414	0.001231032
MOCS3	-0.0030749	0.988195026	0.011593212	0.901157936	0.012885509	0.940544915
MOGS	-0.072091002	0.420500544	-0.057413742	0.39236681	-0.057265449	0.552397293
MOK	0.007794799	0.979023388	0.021990877	0.878105381	0.024986175	0.924276688
MON1A	0.467538456	0.139735471	0.48142944	0.032716366	0.479471968	0.12886408
MON1B	-0.038111858	0.8026449	-0.023476787	0.797483723	-0.02320993	0.88528585
MON2	0.119132613	0.393865232	0.133497434	0.169271951	0.135347403	0.359977927
MORC2	-0.300224027	0.001412447	-0.28548654	0.000324908	-0.285213579	0.010024232
MORC2-AS1	-0.932413775	0.431465608	-0.914212478	0.301350226	-0.878287048	0.525351576
MORC3	0.152444807	0.283614967	0.166693631	0.104809242	0.169195772	0.273011635
MORC4	-0.090235213	0.573260845	-0.075884238	0.493302767	-0.074960588	0.643395808
MORF4	-0.206364636	0.702771093	-0.191549715	0.572521314	-0.182495482	0.716378054
MORF4L1	-0.001729547	0.991827314	0.012772489	0.86549278	0.01311355	0.929893218
