NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
ZNF524	1	ENSG00000171443	
INSL3	1	ENSG00000248099	
ZNF521	1	ENSG00000198795	
INSL4	1	ENSG00000120211	
C19orf73	1	ENSG00000221916	
GOLGA4-AS1	1	ENSG00000270194	
SORD	1	ENSG00000140263	
HMGN3-AS1	1	ENSG00000270362	
LCA5L	1	ENSG00000157578	
SARS1	1	ENSG00000031698	
SARS2	2	ENSG00000104835:ENSG00000283104	
ZNF519	1	ENSG00000175322	
ZNF517	1	ENSG00000197363	
ZNF516	1	ENSG00000101493	
ZNF514	1	ENSG00000144026	
ZNF513	1	ENSG00000163795	
SMPDL3B	1	ENSG00000130768	
SOS1	1	ENSG00000115904	
ZNF511	1	ENSG00000198546	
SMPDL3A	1	ENSG00000172594	
SOS2	1	ENSG00000100485	
ZNF510	1	ENSG00000081386	
C19orf81	1	ENSG00000235034	
GLS2	1	ENSG00000135423	
SP2-DT	1	ENSG00000264920	
GLRX	1	ENSG00000173221	
BACH1-IT2	1	ENSG00000228817	
DENND10P1	1	ENSG00000221930	
ZNF507	1	ENSG00000168813	
ZNF506	1	ENSG00000081665	
ZNF503	1	ENSG00000165655	
ZNF501	2	ENSG00000186446:ENSG00000281661	
ZNF500	1	ENSG00000103199	
IRX2	1	ENSG00000170561	
SKOR1	1	ENSG00000188779	
IRX5	1	ENSG00000176842	
EFL1	1	ENSG00000140598	
IRX3	1	ENSG00000177508	
IRX4	1	ENSG00000113430	
PLCL2	1	ENSG00000154822	
RNF138P1	1	ENSG00000250853	
RPL35AP20	1	ENSG00000232946	
CUL4A	1	ENSG00000139842	
RPGRIP1	1	ENSG00000092200	
SVOPL	1	ENSG00000157703	
MARCKS	1	ENSG00000277443	
PFKL	1	ENSG00000141959	
INAVAP1	1	ENSG00000244144	
NUDT19-DT	1	ENSG00000267475	
LNCATV	1	ENSG00000238005	
PFKM	1	ENSG00000152556	
PFKP	1	ENSG00000067057	
CUL4B	1	ENSG00000158290	
GLTP	1	ENSG00000139433	
SYNJ2BP-COX16	1	ENSG00000258644	
GGTLC4P	1	ENSG00000230712	
ARL6IP1	1	ENSG00000170540	
TTLL10	1	ENSG00000162571	
CHCHD3P3	1	ENSG00000214973	
DDX60L	1	ENSG00000181381	
C19orf25	1	ENSG00000119559	
ZNF609	1	ENSG00000180357	
EDNRB	1	ENSG00000136160	
ZNF608	1	ENSG00000168916	
PTGER4P2-CDK2AP2P2	1	ENSG00000275450	
RUSC2	1	ENSG00000198853	
ZNF607	1	ENSG00000198182	
RUSC1	1	ENSG00000160753	
ZNF606	1	ENSG00000166704	
CHEK2	1	ENSG00000183765	
MIR6888	1	ENSG00000275141	
JDP2-AS1	1	ENSG00000259319	
ZNF605	1	ENSG00000196458	
CA3-AS1	1	ENSG00000253549	
CHEK1	1	ENSG00000149554	
MIR6889	1	ENSG00000274552	
ARL6IP5	1	ENSG00000144746	
ARL6IP4	1	ENSG00000182196	
MIR6885	1	ENSG00000274390	
ZNF600	1	ENSG00000189190	
SOX6	1	ENSG00000110693	
GLUL	1	ENSG00000135821	
SOX7	1	ENSG00000171056	
COPS8-DT	1	ENSG00000227252	
MIR6880	1	ENSG00000275967	
SOX4	1	ENSG00000124766	
ARL6IP6	1	ENSG00000177917	
CTD-2194D22.4	1	ENSG00000249326	
MIR6881	1	ENSG00000277391	
ENSG00000255585	1	ENSG00000255585	
SOX5	1	ENSG00000134532	
JMJD4	1	ENSG00000081692	
GGTLC5P	1	ENSG00000276160	
ENSG00000279561	1	ENSG00000279561	
C19orf38	1	ENSG00000214212	
RECQL	1	ENSG00000004700	
JMJD7	1	ENSG00000243789	
C19orf33	1	ENSG00000167644	
JMJD8	1	ENSG00000161999	
ZFP28-DT	1	ENSG00000267421	
JMJD6	1	ENSG00000070495	
SHLD2P1	1	ENSG00000165874	
MIR6877	1	ENSG00000273932	
CENPBD1P	1	ENSG00000177946	
SHLD2P3	1	ENSG00000189014	
TTLL13	1	ENSG00000213471	
PFN4	1	ENSG00000176732	
TTLL11	1	ENSG00000175764	
TTLL12	1	ENSG00000100304	
MIR6871	1	ENSG00000276169	
PFN1	1	ENSG00000108518	
PFN2	1	ENSG00000070087	
TMEM161B	1	ENSG00000164180	
TMEM161A	1	ENSG00000064545	
C19orf44	1	ENSG00000105072	
C19orf47	1	ENSG00000160392	
MIR6867	1	ENSG00000274621	
MIR6864	1	ENSG00000274300	
IRX2-DT	1	ENSG00000186493	
CENPBD2P	1	ENSG00000213753	
MIR6865	1	ENSG00000278517	
MIPEPP3	1	ENSG00000233325	
CARMIL1	1	ENSG00000079691	
FIS1	1	ENSG00000214253	
CARMIL2	1	ENSG00000159753	
C19orf53	1	ENSG00000104979	
CARMIL3	1	ENSG00000186648	
CARD11-AS1	1	ENSG00000237286	
SRP68P3	1	ENSG00000237911	
SS18L1	1	ENSG00000184402	
SS18L2	1	ENSG00000008324	
ZWINT	1	ENSG00000122952	
CEP57L1P1	1	ENSG00000224725	
OCLN	2	ENSG00000273814:ENSG00000197822	
MIR6858	1	ENSG00000276350	
MIR6855	1	ENSG00000276124	
MIR6856	1	ENSG00000277713	
CREBRF	1	ENSG00000164463	
MIR6854	1	ENSG00000278412	
MIR6851	1	ENSG00000275651	
MIRLET7IHG	1	ENSG00000257354	
CC2D1A	1	ENSG00000132024	
IQANK1	2	ENSG00000203499:ENSG00000282685	
CC2D1B	1	ENSG00000154222	
BMS1P4-AGAP5	1	ENSG00000242288	
AKTIPP2	1	ENSG00000226432	
ENSG00000268858	1	ENSG00000268858	
KRT24	1	ENSG00000167916	
ANKRD44-AS1	1	ENSG00000231621	
CCHCR1	6	ENSG00000204536:ENSG00000223533:ENSG00000206457:ENSG00000206355:ENSG00000224180:ENSG00000234114	
MIR4263	1	ENSG00000265321	
CC2D2A	1	ENSG00000048342	
CC2D2B	1	ENSG00000188649	
TOMM70	1	ENSG00000154174	
MIR5581	1	ENSG00000263675	
PACRG	1	ENSG00000112530	
USP12P1	1	ENSG00000253213	
KRT35	1	ENSG00000197079	
C1QTNF3-AMACR	1	ENSG00000273294	
PACS2	1	ENSG00000179364	
KRT38	1	ENSG00000171360	
PACS1	1	ENSG00000175115	
KRT36	1	ENSG00000126337	
MIR4258	1	ENSG00000264349	
MIR4257	1	ENSG00000264553	
MIR5587	1	ENSG00000266124	
ATP6V1E1P1	1	ENSG00000225099	
EIF2AK1P1	1	ENSG00000242479	
DCP2	1	ENSG00000172795	
ATP6V1E1P3	1	ENSG00000256293	
TOMM40	1	ENSG00000130204	
ZNF137P	1	ENSG00000123870	
APOBEC3B-AS1	2	ENSG00000249310:ENSG00000262679	
RNA5SP18	1	ENSG00000212237	
DCPS	1	ENSG00000110063	
CA12	1	ENSG00000074410	
CACNA1C-AS2	1	ENSG00000256271	
ARNT2	1	ENSG00000172379	
CA11	1	ENSG00000063180	
CACNA1C-AS1	1	ENSG00000246627	
KRT13	1	ENSG00000171401	
C19orf18	1	ENSG00000177025	
KRT10	1	ENSG00000186395	
C19orf12	1	ENSG00000131943	
RNA5SP21	1	ENSG00000222849	
KMT2E-AS1	1	ENSG00000239569	
KRT19	1	ENSG00000171345	
KRT18	1	ENSG00000111057	
KRT17	1	ENSG00000128422	
KRT16	1	ENSG00000186832	
KRT15	1	ENSG00000171346	
KRT14	1	ENSG00000186847	
RNA5SP29	1	ENSG00000222920	
ENSG00000256884	1	ENSG00000256884	
TRIP10	1	ENSG00000125733	
TRIP11	1	ENSG00000100815	
MIR6895	1	ENSG00000276575	
TRIP12	1	ENSG00000153827	
TRIP13	1	ENSG00000071539	
MIR6893	1	ENSG00000276598	
MIR6894	1	ENSG00000277474	
MIR6892	1	ENSG00000278449	
SNED1-AS1	1	ENSG00000225521	
MED8-AS1	1	ENSG00000229431	
SNORD73A	1	ENSG00000208797	
NUCKS1	1	ENSG00000069275	
TOMM20	1	ENSG00000173726	
TOMM22	1	ENSG00000100216	
RNU6-856P	1	ENSG00000252768	
OIP5-AS1	1	ENSG00000247556	
ZNF470-DT	1	ENSG00000269696	
CMTR1	1	ENSG00000137200	
CA14	1	ENSG00000118298	
CMTR2	1	ENSG00000180917	
CA13	1	ENSG00000185015	
KRT71	1	ENSG00000139648	
MIR4292	1	ENSG00000265806	
ATE1OSP	1	ENSG00000226864	
RNA5SP82	1	ENSG00000252516	
KRT79	1	ENSG00000185640	
TOMM34	1	ENSG00000025772	
KRT78	1	ENSG00000170423	
TSC2	1	ENSG00000103197	
KRT77	1	ENSG00000189182	
OCRL	1	ENSG00000122126	
TSC1	1	ENSG00000165699	
ALDH3A2	1	ENSG00000072210	
DCTD	1	ENSG00000129187	
SNORD73B	1	ENSG00000201264	
FIZ1	1	ENSG00000179943	
ISCU	1	ENSG00000136003	
NECTIN4-AS1	1	ENSG00000228917	
NACA3P	1	ENSG00000121089	
HPCA	1	ENSG00000121905	
ALDH3B2	1	ENSG00000132746	
ALDH3B1	1	ENSG00000006534	
COBLL1	1	ENSG00000082438	
DEFB131E	1	ENSG00000254507	
RIPK1	1	ENSG00000137275	
MIR4285	1	ENSG00000264675	
NF1P11	1	ENSG00000278184	
NF1P10	1	ENSG00000277529	
PSMA3-AS1	1	ENSG00000257621	
ANKZF1	1	ENSG00000163516	
ENKD1	1	ENSG00000124074	
CCDC86-AS1	1	ENSG00000256813	
ACBD7	1	ENSG00000176244	
BTNL9	1	ENSG00000165810	
NACA4P	1	ENSG00000228224	
ACBD6	1	ENSG00000230124	
BTNL8	1	ENSG00000113303	
ACBD5	1	ENSG00000107897	
ACBD4	1	ENSG00000181513	
MIR4271	1	ENSG00000264633	
AP2B1P1	1	ENSG00000234130	
LRRC3-DT	1	ENSG00000229356	
MRGBP	1	ENSG00000101189	
ACBD3	1	ENSG00000182827	
CREBZF	1	ENSG00000137504	
SCYL3	1	ENSG00000000457	
THA1P	1	ENSG00000267676	
HPF1	1	ENSG00000056050	
CA5B	1	ENSG00000169239	
CA5A	1	ENSG00000174990	
CASTOR3P	1	ENSG00000239521	
GAS6-AS1	1	ENSG00000233695	
NAPRT	2	ENSG00000147813:ENSG00000278488	
SPEG	1	ENSG00000072195	
SCYL2	1	ENSG00000136021	
SCYL1	1	ENSG00000142186	
TSFM	1	ENSG00000123297	
JAGN1	1	ENSG00000171135	
SUV39H2-DT	1	ENSG00000272853	
DCXR	1	ENSG00000169738	
RUSF1	1	ENSG00000140688	
HPDL	1	ENSG00000186603	
HSH2D	1	ENSG00000196684	
LUC7L3	1	ENSG00000108848	
PXYLP1	1	ENSG00000155893	
ITGB3BP	1	ENSG00000142856	
LUC7L2	1	ENSG00000146963	
KRT81	1	ENSG00000205426	
KRT80	1	ENSG00000167767	
TUFT1	1	ENSG00000143367	
RNA5SP97	1	ENSG00000201876	
SPG7	1	ENSG00000197912	
KRT86	1	ENSG00000170442	
U2AF1L4	1	ENSG00000161265	
GMDS	1	ENSG00000112699	
SNORD70B	1	ENSG00000212309	
DHCR7-DT	1	ENSG00000254682	
SASH1	1	ENSG00000111961	
CMTM7	1	ENSG00000153551	
SPEN	1	ENSG00000065526	
CMTM8	1	ENSG00000170293	
CMTM3	1	ENSG00000140931	
CMTM4	1	ENSG00000183723	
CMTM6	1	ENSG00000091317	
PDE4DIP	1	ENSG00000178104	
PANTR1	1	ENSG00000233639	
GDAP1	1	ENSG00000104381	
GDAP2	1	ENSG00000196505	
RMC1	1	ENSG00000141452	
TICRR	1	ENSG00000140534	
CMTM1	1	ENSG00000089505	
MT-TQ	1	ENSG00000210107	
TSKS	1	ENSG00000126467	
TUBBP2	1	ENSG00000214222	
LRRC14B	1	ENSG00000185028	
MT-TP	1	ENSG00000210196	
TUBBP1	1	ENSG00000127589	
GMFB	1	ENSG00000197045	
MT-TN	1	ENSG00000210135	
MT-TT	1	ENSG00000210195	
TUBBP5	1	ENSG00000159247	
GMFG	1	ENSG00000130755	
MT-TR	1	ENSG00000210174	
ANAPC1P2	1	ENSG00000231259	
MT-TY	1	ENSG00000210144	
ANAPC1P3	1	ENSG00000230395	
ANAPC1P4	1	ENSG00000234231	
MT-TW	1	ENSG00000210117	
MT-TV	1	ENSG00000210077	
ANAPC1P5	1	ENSG00000275597	
ISM1	1	ENSG00000101230	
RPL13AP25	1	ENSG00000136149	
RPL13AP26	1	ENSG00000250318	
ISM2	1	ENSG00000100593	
TSKU	1	ENSG00000182704	
ANAPC1P1	1	ENSG00000233673	
RPL13AP24	1	ENSG00000234589	
SPIB	1	ENSG00000269404	
MEIOSIN	1	ENSG00000237452	
ANAPC1P6	1	ENSG00000235486	
RAVER1	1	ENSG00000161847	
RAVER2	1	ENSG00000162437	
MTERF1	1	ENSG00000127989	
MLYCD	1	ENSG00000103150	
GTSE1	1	ENSG00000075218	
ARPIN	1	ENSG00000242498	
ZNF271P	1	ENSG00000257267	
RPL13AP14	1	ENSG00000242858	
ISL1	1	ENSG00000016082	
RPL13AP12	1	ENSG00000236047	
MT-TA	1	ENSG00000210127	
LYRM4-AS1	1	ENSG00000272142	
RPL13AP22	2	ENSG00000243517:ENSG00000282388	
ISL2	1	ENSG00000159556	
RPL13AP20	1	ENSG00000234498	
MT-TE	1	ENSG00000210194	
MT-TD	1	ENSG00000210154	
MT-TC	1	ENSG00000210140	
CTAGE9	1	ENSG00000236761	
MT-TI	1	ENSG00000210100	
TMEM126A	1	ENSG00000171202	
MT-TH	1	ENSG00000210176	
MT-TG	1	ENSG00000210164	
OBSCN-AS1	1	ENSG00000162913	
CTAGE6	1	ENSG00000271321	
MT-TF	1	ENSG00000210049	
TMEM126B	1	ENSG00000171204	
MT-TM	1	ENSG00000210112	
GTSF1	1	ENSG00000170627	
MT-TK	1	ENSG00000210156	
NLRX1	1	ENSG00000160703	
KCNMB2-AS1	1	ENSG00000237978	
PLA2G3	1	ENSG00000100078	
BAZ2A	1	ENSG00000076108	
MRPS36P1	1	ENSG00000236152	
BAZ2B	2	ENSG00000123636:ENSG00000226266	
PLA2G6	1	ENSG00000184381	
KRTAP5-10	1	ENSG00000204572	
RHOT2	1	ENSG00000140983	
RHOT1	1	ENSG00000126858	
AFMID	1	ENSG00000183077	
PRELID3A	1	ENSG00000141391	
PRELID3B	1	ENSG00000101166	
NAXD-AS1	1	ENSG00000275880	
CCZ1B	1	ENSG00000146574	
MTERF3	1	ENSG00000156469	
MTERF2	1	ENSG00000120832	
CYP4F2	1	ENSG00000186115	
CYP4F3	1	ENSG00000186529	
MTERF4	1	ENSG00000122085	
CYP2U1-AS1	1	ENSG00000245293	
DLG3-AS1	1	ENSG00000231651	
FOXL2NB	1	ENSG00000206262	
MATN1-AS1	1	ENSG00000186056	
AP1AR-DT	1	ENSG00000260526	
CENPPP1	1	ENSG00000238267	
ZNF497	1	ENSG00000174586	
ZNF496	1	ENSG00000162714	
ANXA8L1	1	ENSG00000264230	
NUDT4B	1	ENSG00000177144	
ZNF493	1	ENSG00000196268	
ZNF492	1	ENSG00000229676	
LRRC10B	1	ENSG00000204950	
ZNF491	1	ENSG00000177599	
ZNF490	1	ENSG00000188033	
DDX12P	1	ENSG00000214826	
MED19	1	ENSG00000156603	
MED16	2	ENSG00000282092:ENSG00000175221	
OSBPL11	1	ENSG00000144909	
MED15	1	ENSG00000099917	
MED18	1	ENSG00000130772	
DDA1	1	ENSG00000130311	
MED17	1	ENSG00000042429	
OSBPL10	1	ENSG00000144645	
MECP2	1	ENSG00000169057	
MED12	1	ENSG00000184634	
MED11	1	ENSG00000161920	
POU5F1P6	1	ENSG00000242551	
MED14	1	ENSG00000180182	
MED13	1	ENSG00000108510	
MT1XP1	1	ENSG00000233929	
MECOM	1	ENSG00000085276	
MED10	1	ENSG00000133398	
SLC16A4-AS1	1	ENSG00000273373	
DDX12B	1	ENSG00000111788	
TSPO	1	ENSG00000100300	
ZNF488	1	ENSG00000265763	
ZNF487	1	ENSG00000243660	
RMI2	1	ENSG00000175643	
ZNF483	1	ENSG00000173258	
CNOT6L	1	ENSG00000138767	
RMI1	1	ENSG00000178966	
RPS21-DT	1	ENSG00000273619	
ZNF480	1	ENSG00000198464	
KIAA1143	2	ENSG00000163807:ENSG00000281665	
ERVE-1	1	ENSG00000267259	
BAZ1A	1	ENSG00000198604	
JOSD2	1	ENSG00000161677	
BAZ1B	1	ENSG00000009954	
GMIP	1	ENSG00000089639	
JOSD1	1	ENSG00000100221	
MED27	1	ENSG00000160563	
MED26	1	ENSG00000105085	
MED29	1	ENSG00000063322	
PGM2L1	1	ENSG00000165434	
DDB2	1	ENSG00000134574	
MED28	1	ENSG00000118579	
DDB1	1	ENSG00000167986	
MED23	1	ENSG00000112282	
MED22	2	ENSG00000148297:ENSG00000281022	
MED25	1	ENSG00000104973	
MIR762	1	ENSG00000211591	
MED24	1	ENSG00000008838	
NSFP1	3	ENSG00000260075:ENSG00000280810:ENSG00000282733	
INCENP	1	ENSG00000149503	
JMJD7-PLA2G4B	1	ENSG00000168970	
MED21	1	ENSG00000152944	
MED20	1	ENSG00000124641	
TNKS2-DT	1	ENSG00000228701	
ZNF474	1	ENSG00000164185	
ZNF473	1	ENSG00000142528	
ZSWIM1	1	ENSG00000168612	
ZNF470	1	ENSG00000197016	
GCATP1	1	ENSG00000270878	
ODC1	1	ENSG00000115758	
SOCS5P4	1	ENSG00000227536	
TSR3	1	ENSG00000007520	
EGFR	1	ENSG00000146648	
MIR766	1	ENSG00000211578	
MIR765	1	ENSG00000211581	
SPOP	1	ENSG00000121067	
ZSWIM8	1	ENSG00000214655	
ZSWIM9	1	ENSG00000185453	
ZNF469	1	ENSG00000225614	
ZSWIM6	1	ENSG00000130449	
ZNF468	1	ENSG00000204604	
ZSWIM7	1	ENSG00000214941	
ZNF467	1	ENSG00000181444	
ZSWIM4	1	ENSG00000132003	
ZSWIM5	1	ENSG00000162415	
ZSWIM3	1	ENSG00000132801	
ARHGAP42-AS1	1	ENSG00000248027	
GNAS-AS1	1	ENSG00000235590	
ZNF462	1	ENSG00000148143	
ZNF461	1	ENSG00000197808	
ZNF460	1	ENSG00000197714	
ODAM	1	ENSG00000109205	
SCUBE3-AS1	1	ENSG00000272374	
LOC124903525	1	ENSG00000277749	
NUDT22	1	ENSG00000149761	
ZMPSTE24-DT	1	ENSG00000259943	
ST7-AS1	1	ENSG00000227199	
NUDT21	1	ENSG00000167005	
ST7-AS2	1	ENSG00000226367	
ABCB10	1	ENSG00000135776	
TAOK3	1	ENSG00000135090	
TAOK1	1	ENSG00000160551	
TAOK2	1	ENSG00000149930	
GAPLINC	1	ENSG00000266835	
OR2A20P	1	ENSG00000170356	
TSR2	1	ENSG00000158526	
TSR1	1	ENSG00000167721	
ZNF454	1	ENSG00000178187	
MRM3P2	1	ENSG00000236195	
ZNF451	1	ENSG00000112200	
CASC9	1	ENSG00000249395	
NAB1	1	ENSG00000138386	
GMNN	1	ENSG00000112312	
NAB2	1	ENSG00000166886	
MPV17L2	1	ENSG00000254858	
CASC2	1	ENSG00000177640	
CASC3	1	ENSG00000108349	
OLFML2A	1	ENSG00000185585	
NUDT11	1	ENSG00000196368	
EIF2AK3-DT	1	ENSG00000234028	
NUDT19	1	ENSG00000213965	
ZNF449	1	ENSG00000173275	
HMGB1P3	1	ENSG00000250011	
NUDT18	1	ENSG00000275074	
NUDT17	1	ENSG00000186364	
HMGB1P6	1	ENSG00000259781	
HMGB1P5	1	ENSG00000132967	
NUDT16	1	ENSG00000198585	
ZNF446	1	ENSG00000083838	
MTPAP	1	ENSG00000107951	
NUDT15	1	ENSG00000136159	
ZNF445	1	ENSG00000185219	
NUDT14	1	ENSG00000183828	
ZNF444	1	ENSG00000167685	
NUDT13	1	ENSG00000166321	
ZNF443	1	ENSG00000180855	
HMGB1P1	1	ENSG00000124097	
ZNF441	1	ENSG00000197044	
ZNF440	1	ENSG00000171295	
IST1	1	ENSG00000182149	
ODCP	1	ENSG00000244556	
GCSHP5	1	ENSG00000224837	
GCSHP3	2	ENSG00000237580:ENSG00000283168	
ZCRB1	1	ENSG00000139168	
CASD1	1	ENSG00000127995	
MIR1283-2	1	ENSG00000221548	
NAAA	1	ENSG00000138744	
ZNF439	1	ENSG00000171291	
ZNF438	1	ENSG00000183621	
ZNF436	2	ENSG00000125945:ENSG00000283009	
GAR1-DT	1	ENSG00000272795	
ZNF433	1	ENSG00000197647	
ZNF432	1	ENSG00000256087	
ZNF431	1	ENSG00000196705	
ZNF430	2	ENSG00000278780:ENSG00000118620	
SMYD5	1	ENSG00000135632	
TMEM121B	1	ENSG00000183307	
GMPS	1	ENSG00000163655	
SPATA1	1	ENSG00000122432	
GMPR	1	ENSG00000137198	
SPATA2	1	ENSG00000158480	
SPATA3	1	ENSG00000173699	
RBM5-AS1	1	ENSG00000281691	
SPATA5	1	ENSG00000145375	
SPATA6	1	ENSG00000132122	
SPATA7	1	ENSG00000042317	
MED30	1	ENSG00000164758	
ZNF429	1	ENSG00000197013	
MED31	1	ENSG00000108590	
ZNF428	1	ENSG00000131116	
GRM3-AS1	1	ENSG00000233073	
PGK1	1	ENSG00000102144	
SMYD2	1	ENSG00000143499	
ZNF426	1	ENSG00000130818	
BRIX1	1	ENSG00000113460	
SMYD4	1	ENSG00000186532	
ZNF425	1	ENSG00000204947	
NAE1	1	ENSG00000159593	
SMYD3	1	ENSG00000185420	
ZNF423	1	ENSG00000102935	
NADK	1	ENSG00000008130	
ZNF420	1	ENSG00000197050	
ALG1L2	1	ENSG00000251287	
TMEM120B	1	ENSG00000188735	
ODF2	1	ENSG00000136811	
TMEM120A	1	ENSG00000189077	
HPS1	1	ENSG00000107521	
UBXN7-AS1	1	ENSG00000225822	
HPS4	1	ENSG00000100099	
RABL2A	1	ENSG00000144134	
HPS3	1	ENSG00000163755	
RABL2B	1	ENSG00000079974	
TNK2-AS1	1	ENSG00000224614	
ARPC4	1	ENSG00000241553	
HPS6	1	ENSG00000166189	
ARPC5	1	ENSG00000162704	
HPS5	1	ENSG00000110756	
CCNQP3	1	ENSG00000231184	
ARPC2	1	ENSG00000163466	
ARPC3	1	ENSG00000111229	
NACA	1	ENSG00000196531	
ZNF419	1	ENSG00000105136	
ZNF418	1	ENSG00000196724	
ZNF417	1	ENSG00000173480	
ZNF416	1	ENSG00000083817	
ZNF415	1	ENSG00000170954	
ZNF414	1	ENSG00000133250	
OSBPL1A	1	ENSG00000141447	
ZNF410	1	ENSG00000119725	
SPRN	1	ENSG00000203772	
ISY1	1	ENSG00000240682	
ITGB1	1	ENSG00000150093	
MIPEP	1	ENSG00000027001	
NFYC-AS1	1	ENSG00000272145	
CIITA	1	ENSG00000179583	
GPR89A	1	ENSG00000117262	
ITGAM	1	ENSG00000169896	
ITGB5	1	ENSG00000082781	
NUMA1	1	ENSG00000137497	
ITGB4	1	ENSG00000132470	
ITGB3	1	ENSG00000259207	
ITGB2	1	ENSG00000160255	
ECI2-DT	1	ENSG00000234817	
ITGAE	1	ENSG00000083457	
ITGAL	1	ENSG00000005844	
ELFN1	1	ENSG00000225968	
GPR89B	1	ENSG00000188092	
NKPD1	1	ENSG00000179846	
ENSG00000265069	1	ENSG00000265069	
ZNRD2	1	ENSG00000173465	
ZNF408	1	ENSG00000175213	
DDI2	1	ENSG00000197312	
ZNF407	1	ENSG00000215421	
ITGAX	1	ENSG00000140678	
PGM3	1	ENSG00000013375	
PGM2	1	ENSG00000169299	
ZNF404	1	ENSG00000176222	
ITGAV	1	ENSG00000138448	
ITGB7	1	ENSG00000139626	
PGM5	1	ENSG00000154330	
ITGB6	1	ENSG00000115221	
PGLS	1	ENSG00000130313	
ENSG00000253085	1	ENSG00000253085	
YAF2	1	ENSG00000015153	
PGM1	1	ENSG00000079739	
RMRP	1	ENSG00000277027	
ENSG00000278390	1	ENSG00000278390	
TMEM255B	2	ENSG00000184497:ENSG00000282107	
ITGA3	1	ENSG00000005884	
ITGA2	1	ENSG00000164171	
ITGA1	1	ENSG00000213949	
STXBP5-AS1	1	ENSG00000233452	
AHSA1	1	ENSG00000100591	
TFIP11	1	ENSG00000100109	
SPTB	1	ENSG00000070182	
ADORA2A	1	ENSG00000128271	
ITGAD	1	ENSG00000156886	
RRM2B	1	ENSG00000048392	
ADORA2B	1	ENSG00000170425	
ITGA8	1	ENSG00000077943	
ITGA7	1	ENSG00000135424	
ITGA6	1	ENSG00000091409	
NAF1	1	ENSG00000145414	
ENSG00000277067	1	ENSG00000277067	
ITGA5	1	ENSG00000161638	
DUT-AS1	1	ENSG00000259488	
YAE1	1	ENSG00000241127	
ITGA9	1	ENSG00000144668	
BECN1	1	ENSG00000126581	
LOC285804	2	ENSG00000280883:ENSG00000271820	
ROCK1	1	ENSG00000067900	
ROCK2	1	ENSG00000134318	
PPT2-EGFL8	1	ENSG00000258388	
GNAO1-AS1	1	ENSG00000261439	
FOXRED1	1	ENSG00000110074	
FOXRED2	1	ENSG00000100350	
ZNRF1	1	ENSG00000186187	
ZNRF2	1	ENSG00000180233	
ZNRF3	1	ENSG00000183579	
CCDC85C	1	ENSG00000205476	
CCDC85B	1	ENSG00000175602	
MROH7-TTC4	1	ENSG00000271723	
FEM1C	1	ENSG00000145780	
TM4SF19-AS1	1	ENSG00000235897	
POLR2J3	1	ENSG00000168255	
POLR2J4	1	ENSG00000272655	
RN7SL823P	1	ENSG00000263595	
POLR2J2	1	ENSG00000228049	
FEM1A	1	ENSG00000141965	
FEM1B	1	ENSG00000169018	
CYP4B1	1	ENSG00000142973	
NAGA	1	ENSG00000198951	
GCLC-AS1	1	ENSG00000249379	
NAGK	1	ENSG00000124357	
POU2AF3	1	ENSG00000214290	
NAGS	1	ENSG00000161653	
CAHM	1	ENSG00000270419	
KRT42P	1	ENSG00000214514	
NBPF5P	1	ENSG00000243967	
LDLRAD2	1	ENSG00000187942	
LDLRAD3	1	ENSG00000179241	
LDLRAD4	1	ENSG00000168675	
CCDC102A	1	ENSG00000135736	
HADHAP2	1	ENSG00000255967	
CCDC102B	1	ENSG00000150636	
HADHAP1	1	ENSG00000251596	
SNRPD2	1	ENSG00000125743	
SNRPD1	1	ENSG00000167088	
SEC23A-AS1	1	ENSG00000258651	
SNRPD3	1	ENSG00000100028	
SPA17	1	ENSG00000064199	
TBC1D22A	1	ENSG00000054611	
TBC1D22B	1	ENSG00000065491	
LASP1NB	1	ENSG00000263874	
ABT1P1	1	ENSG00000250496	
UNC93A	1	ENSG00000112494	
C2orf74-AS1	1	ENSG00000271889	
FLJ36000	1	ENSG00000276399	
ENSG00000254363	1	ENSG00000254363	
FAM76B	1	ENSG00000077458	
FAM76A	1	ENSG00000009780	
ENSG00000278356	1	ENSG00000278356	
NAIP	3	ENSG00000278613:ENSG00000249437:ENSG00000276068	
GGNBP1	1	ENSG00000204188	
NUMBL	1	ENSG00000105245	
GGNBP2	2	ENSG00000278311:ENSG00000275099	
TBC1D9B	1	ENSG00000197226	
GARRE1	3	ENSG00000166398:ENSG00000282735:ENSG00000279389	
CES1P1	2	ENSG00000281948:ENSG00000228695	
GMDS-DT	1	ENSG00000250903	
GSPT1	1	ENSG00000103342	
PGS1	1	ENSG00000087157	
SEC14L2	1	ENSG00000100003	
SEC14L3	1	ENSG00000100012	
BRIP1	1	ENSG00000136492	
SEC14L1	1	ENSG00000129657	
SEC14L6	1	ENSG00000214491	
SEC14L4	1	ENSG00000133488	
SEC14L5	1	ENSG00000103184	
CHD1-DT	1	ENSG00000248489	
MIR1915HG	1	ENSG00000204682	
TBC1D8B	1	ENSG00000133138	
EGR1	1	ENSG00000120738	
TSPEAR-AS2	1	ENSG00000182912	
EGR2	1	ENSG00000122877	
EGR4	1	ENSG00000135625	
FAM78A	1	ENSG00000126882	
NBPF2P	1	ENSG00000227001	
TSPEAR-AS1	1	ENSG00000235890	
CALY	1	ENSG00000130643	
EPRS1	1	ENSG00000136628	
