NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
CCNA2	1	CCNA2	
C9orf152	1	C9orf152	
TBC1D1	1	TBC1D1	
RCN1	1	RCN1	
TBC1D2	1	TBC1D2	
SFPQ	1	SFPQ	
RCN2	1	RCN2	
PSRC1	1	PSRC1	
TBC1D3	1	TBC1D3	
VGF	1	VGF	
TBC1D4	1	TBC1D4	
TBC1D5	1	TBC1D5	
TBC1D7	1	TBC1D7	
MMRN2	1	MMRN2	
VN1R82P	1	VN1R82P	
CACYBPP2	1	CACYBPP2	
WHAMMP3	1	WHAMMP3	
WHAMMP2	1	WHAMMP2	
TUBAL3	1	TUBAL3	
RRBP1	1	RRBP1	
ABHD17C	1	ABHD17C	
CYGB	1	CYGB	
C9orf163	1	C9orf163	
TAF1D	1	TAF1D	
TNKS2	1	TNKS2	
TAF1B	1	TAF1B	
TAF1C	1	TAF1C	
TAF1A	1	TAF1A	
VHL	1	VHL	
CCDC144NL-AS1	1	CCDC144NL-AS1	
TAF15	1	TAF15	
TAF12	1	TAF12	
TAF13	1	TAF13	
TAF10	1	TAF10	
TAF11	1	TAF11	
ABHD16B	1	ABHD16B	
CDC42P3	1	CDC42P3	
BCLAF1P2	1	BCLAF1P2	
PROB1	1	PROB1	
ABHD17B	1	ABHD17B	
ABHD17A	1	ABHD17A	
OGFR-AS1	1	OGFR-AS1	
CDC42P6	1	CDC42P6	
ASB8	1	ASB8	
ASB9	1	ASB9	
ASB6	1	ASB6	
ASB7	1	ASB7	
QRICH1	1	QRICH1	
VIM	1	VIM	
QRICH2	1	QRICH2	
ASB3	1	ASB3	
RPL26L1	1	RPL26L1	
ASB1	1	ASB1	
VIT	1	VIT	
MAML2	1	MAML2	
MAML1	1	MAML1	
MYT1L	1	MYT1L	
RAPH1	1	RAPH1	
THYN1	1	THYN1	
GCSH	1	GCSH	
ZNG1F	1	CBWD7	
LINC01503	1	LINC01503	
LINC01504	1	LINC01504	
RPL12P4	1	RPL12P4	
ZNG1A	1	CBWD1	
ZNG1B	1	CBWD2	
BVES	1	BVES	
RPL12P6	1	RPL12P6	
ZNG1C	1	CBWD3	
RPL12P8	1	RPL12P8	
ZNG1E	1	CBWD5	
WSB1	1	WSB1	
WSB2	1	WSB2	
ANKHD1-EIF4EBP3	1	ANKHD1-EIF4EBP3	
IFT80	1	IFT80	
IFT88	1	IFT88	
EOLA2-DT	1	LINC00894	
ZSCAN16-AS1	1	ZSCAN16-AS1	
IFT81	1	IFT81	
MAML3	1	MAML3	
UBA52	1	UBA52	
ADAM20P1	1	ADAM20P1	
FTLP14	1	FTLP14	
LDHBP2	1	LDHBP2	
FTLP12	1	FTLP12	
NEDD4L	1	NEDD4L	
SLAIN2	1	SLAIN2	
ATXN7L3B	1	ATXN7L3B	
A1BG	1	A1BG	
SLAIN1	1	SLAIN1	
LINC01524	1	LINC01524	
LINC01521	1	LINC01521	
GSDMD	1	GSDMD	
GSDMB	1	GSDMB	
GSDMA	1	GSDMA	
RNASE10	1	RNASE10	
TMEM192	1	TMEM192	
FLJ40194	1	FLJ40194	
TMEM198	1	TMEM198	
ZFAT-AS1	1	ZFAT-AS1	
TMEM199	1	TMEM199	
CYLD	1	CYLD	
FA2H	1	FA2H	
ASAH2B	1	ASAH2B	
LINC01518	1	LINC01518	
LINC01514	1	LINC01514	
LINC01515	1	LINC01515	
LINC01511	1	LINC01511	
GSDME	1	DFNA5	
TMEM181	1	TMEM181	
POLR2KP1	1	POLR2KP1	
TMEM182	1	TMEM182	
TMEM186	1	TMEM186	
TMEM187	1	TMEM187	
TMSB4Y	1	TMSB4Y	
LDLRAP1	1	LDLRAP1	
GPRASP1	1	GPRASP1	
GPRASP2	1	GPRASP2	
GPRASP3	1	BHLHB9	
SLC2A14	1	SLC2A14	
SLC2A11	1	SLC2A11	
SLC2A10	1	SLC2A10	
SLC2A13	1	SLC2A13	
SLC2A12	1	SLC2A12	
TACR2	1	TACR2	
FN3KRP	1	FN3KRP	
TACR3	1	TACR3	
TMEM175	1	TMEM175	
TMEM177	1	TMEM177	
LSG1	1	LSG1	
SLCO4A1	1	SLCO4A1	
PLPPR2	1	PLPPR2	
PLPPR3	1	PLPPR3	
ANKRD55	1	ANKRD55	
ASIP	1	ASIP	
HOXD13	1	HOXD13	
TMEM160	1	TMEM160	
TMEM163	1	TMEM163	
OR1M1	1	OR1M1	
TMEM164	1	TMEM164	
TMEM165	1	TMEM165	
TMEM168	1	TMEM168	
ANKRD53	1	ANKRD53	
ANKRD54	1	ANKRD54	
ANKRD52	1	ANKRD52	
ANKRD50	1	ANKRD50	
ENPP7P6	1	ENPP7P6	
ENPP7P7	1	ENPP7P7	
ENPP7P8	1	ENPP7P8	
TMEM154	1	TMEM154	
ERP44	1	ERP44	
TMEM156	1	TMEM156	
ZNFX1	1	ZNFX1	
TMEM158	1	TMEM158	
HMGA1P8	1	HMGA1P8	
HMGA1P2	1	HMGA1P2	
ANKRD65	1	ANKRD65	
HMGA1P3	1	HMGA1P3	
HMGA1P4	1	HMGA1P4	
ANKRD63	1	ANKRD63	
ANKRD61	1	ANKRD61	
ANKRD39	1	ANKRD39	
ANKRD37	1	ANKRD37	
LINC00265	1	LINC00265	
ANKRD35	1	ANKRD35	
ANKRD36	1	ANKRD36	
ANKRD33	1	ANKRD33	
ZFP36	1	ZFP36	
NAGLU	1	NAGLU	
GRB14	1	GRB14	
ZFP30	1	ZFP30	
GRB10	1	GRB10	
ANKRD31	1	ANKRD31	
MIR1231	1	MIR1231	
TMSB10	1	TMSB10	
ZFP37	1	ZFP37	
LINC01588	1	LINC01588	
LINC01583	1	LINC01583	
ANKRD49	1	ANKRD49	
ANKRD46	1	ANKRD46	
ANKRD44	1	ANKRD44	
ANKRD45	1	ANKRD45	
RPL12P15	1	RPL12P15	
RPL12P17	1	RPL12P17	
RPL12P16	1	RPL12P16	
CYS1	1	CYS1	
RPL12P13	1	RPL12P13	
RPL12P12	1	RPL12P12	
CLIP3	1	CLIP3	
BSCL2	1	BSCL2	
MIR1227	1	MIR1227	
CLIP2	1	CLIP2	
CLIP1	1	CLIP1	
MIR1229	1	MIR1229	
SYPL1	1	SYPL1	
ZFP41	1	ZFP41	
MIR1225	1	MIR1225	
ZFP42	1	ZFP42	
MIR1226	1	MIR1226	
ERP29	1	ERP29	
ANKRD42	1	ANKRD42	
ERP27	1	ERP27	
ANKRD40	1	ANKRD40	
PHPT1	1	PHPT1	
GRAPL	1	GRAPL	
MAD1L1	1	MAD1L1	
MED4-AS1	1	MED4-AS1	
ANKRD17	1	ANKRD17	
ANKRD16	1	ANKRD16	
CD151	1	CD151	
SSBP3-AS1	1	SSBP3-AS1	
ANKRD11	1	ANKRD11	
SUZ12P1	1	SUZ12P1	
ANKRD12	1	ANKRD12	
ASMT	1	ASMT	
ILDR1	1	ILDR1	
ZDHHC8BP	1	ZDHHC8P1	
ILDR2	1	ILDR2	
RPL12P25	1	RPL12P25	
RPL12P28	1	RPL12P28	
VTN	1	VTN	
HMBOX1	1	HMBOX1	
ARHGAP42P2	1	ARHGAP42P2	
ANKRD10	1	ANKRD10	
LINC00278	1	LINC00278	
ESRRA	1	ESRRA	
ANKRD28	1	ANKRD28	
CD164	1	CD164	
ENO1P4	1	ENO1P4	
ANKRD26	1	ANKRD26	
ENO1P1	1	ENO1P1	
IFTAP	1	C11orf74	
ANKRD27	1	ANKRD27	
ANKRD24	1	ANKRD24	
ZG16B	1	ZG16B	
DARS1-AS1	1	DARS-AS1	
ESRRB	1	ESRRB	
ANKRD23	1	ANKRD23	
LSM1	1	LSM1	
ASNS	1	ASNS	
RPL12P38	1	RPL12P38	
LSM5	1	LSM5	
LSM4	1	LSM4	
LSM3	1	LSM3	
RPL12P35	1	RPL12P35	
CNOT4	1	CNOT4	
TRMT9B	1	KIAA1456	
LSM8	1	LSM8	
CNOT6	1	CNOT6	
LSM7	1	LSM7	
ZFP69	1	ZFP69	
RPL12P42	1	RPL12P42	
LSM6	1	LSM6	
CNOT7	1	CNOT7	
CNOT1	1	CNOT1	
ZFP62	1	ZFP62	
CNOT2	1	CNOT2	
ZFP64	1	ZFP64	
CNOT3	1	CNOT3	
TADA3	1	TADA3	
TADA1	1	TADA1	
CNOT8	1	CNOT8	
EIF4G3	1	EIF4G3	
CNOT9	1	CNOT9	
EIF4G2	1	EIF4G2	
EIF4G1	1	EIF4G1	
LINC01551	1	LINC01551	
LINC02882	1	RP11-81H3.2	
EIF4E3	1	EIF4E3	
LINC00221	1	LINC00221	
LSP1	1	LSP1	
ZFP82	1	ZFP82	
NAGPA	1	NAGPA	
SGCE	1	SGCE	
SGCA	1	SGCA	
SGCB	1	SGCB	
LINC01547	1	LINC01547	
HIF1AN	1	HIF1AN	
PROSER2-AS1	1	PROSER2-AS1	
LINC01545	1	LINC01545	
LINC02870	1	C10orf91	
STAM-DT	1	STAM-AS1	
VWF	1	VWF	
ELOA-AS1	1	TCEB3-AS1	
ZFP91	1	ZFP91	
ZFP90	1	ZFP90	
ASPM	1	ASPM	
ASPH	1	ASPH	
ESRP2	1	ESRP2	
ESRP1	1	ESRP1	
LINC00205	1	LINC00205	
SNRPA1	1	SNRPA1	
LINC01537	1	LINC01537	
EIF4E2	1	EIF4E2	
LINC00200	1	LINC00200	
LINC02864	1	RP11-169F17.1	
NLGN3	1	NLGN3	
LINC00240	1	LINC00240	
LINC01572	1	LINC01572	
RN7SL812P	1	RN7SL812P	
NLGN2	1	NLGN2	
EP400P1	1	EP400NL	
EEIG2	1	FAM102B	
LINC01569	1	LINC01569	
LINC02899	1	C5orf17	
SNRPB2	1	SNRPB2	
LINC00239	1	LINC00239	
WASF1	1	WASF1	
WASF2	1	WASF2	
WASF3	1	WASF3	
EEIG1	1	FAM102A	
LINC01560	1	LINC01560	
CDRT4	1	CDRT4	
TXNRD3	1	TXNRD3	
TXNRD2	1	TXNRD2	
TXNRD1	1	TXNRD1	
ASS1	1	ASS1	
MIR1249	1	MIR1249	
LINC01558	1	LINC01558	
ATP6V1G2-DDX39B	1	ATP6V1G2-DDX39B	
RHEBL1	1	RHEBL1	
MMACHC	1	MMACHC	
CBLN3	1	CBLN3	
CBLN1	1	CBLN1	
STEEP1	1	CXorf56	
VIPR1	1	VIPR1	
FAAH	1	FAAH	
UMAD1	1	UMAD1	
GDE1	1	GDE1	
HGH1	1	HGH1	
SCARNA2	1	SCARNA2	
PKD2L2	1	PKD2L2	
NADSYN1	1	NADSYN1	
RAPGEFL1	1	RAPGEFL1	
DHFRP1	1	DHFRP1	
TRMT44	1	TRMT44	
ZFPL1	1	ZFPL1	
AGFG2	1	AGFG2	
AGFG1	1	AGFG1	
HEXD-IT1	1	HEXDC-IT1	
MIR1180	1	MIR1180	
CYP27A1	1	CYP27A1	
CARHSP1	1	CARHSP1	
RRAGA	1	RRAGA	
RRAGC	1	RRAGC	
RRAGB	1	RRAGB	
PDE12	1	PDE12	
RRAGD	1	RRAGD	
VDAC3	1	VDAC3	
VDAC2	1	VDAC2	
VDAC1	1	VDAC1	
CBLL1	1	CBLL1	
ZFPM1	1	ZFPM1	
CD101	1	CD101	
NECAB3	1	NECAB3	
PDE1C	1	PDE1C	
EIF5A2	1	EIF5A2	
TRMT2A	1	TRMT2A	
CD99L2	1	CD99L2	
TRMT2B	1	TRMT2B	
CYP27B1	1	CYP27B1	
DGUOK	1	DGUOK	
NUAK1	1	NUAK1	
NUAK2	1	NUAK2	
VPS8	1	VPS8	
FADD	1	FADD	
TRMT1L	1	TRMT1L	
ODF2-AS1	1	ODF2-AS1	
ZRSR2	1	ZRSR2	
CD81-AS1	1	CD81-AS1	
SIAH2	1	SIAH2	
PDE2A	1	PDE2A	
SIAH1	1	SIAH1	
TPT1P9	1	TPT1P9	
GDF1	1	GDF1	
IFNLR1	1	IFNLR1	
GDF3	1	GDF3	
GDF6	1	GDF6	
HSPBAP1	1	HSPBAP1	
GDF5	1	GDF5	
ACADSB	1	ACADSB	
UBAC1	1	UBAC1	
UBAC2	1	UBAC2	
RHEBP1	1	RHEBP1	
SCARNA8	1	SCARNA8	
GDF9	1	GDF9	
RHEBP2	1	RHEBP2	
SCARNA9	1	SCARNA9	
STAG1	1	STAG1	
STAG2	1	STAG2	
STAG3	1	STAG3	
SCARNA6	1	SCARNA6	
CORO6	1	CORO6	
TRMT12	1	TRMT12	
TRMT13	1	TRMT13	
ALDH18A1	1	ALDH18A1	
TRMT11	1	TRMT11	
AMD1P3	1	AMD1P3	
CORO7	1	CORO7	
INKA2	1	FAM212B	
INKA1	1	FAM212A	
MTND6P21	1	MTND6P21	
CLIC4	1	CLIC4	
PMS2CL	1	PMS2CL	
CLIC3	1	CLIC3	
TTN-AS1	1	TTN-AS1	
FASTKD1	1	FASTKD1	
GDI1	1	GDI1	
FASTKD2	1	FASTKD2	
SH3KBP1	1	SH3KBP1	
TPI1P1	1	TPI1P1	
FASTKD3	1	FASTKD3	
FAF1	1	FAF1	
TPI1P2	1	TPI1P2	
GDI2	1	GDI2	
FAF2	1	FAF2	
SRP54-AS1	1	SRP54-AS1	
STAB2	1	STAB2	
ZBTB8OS	1	ZBTB8OS	
URB1-AS1	1	URB1-AS1	
STAB1	1	STAB1	
TPT1P4	1	TPT1P4	
CLIC1	1	CLIC1	
MAP4K1	1	MAP4K1	
LINC00174	1	LINC00174	
PRMT6	1	PRMT6	
PRMT5	1	PRMT5	
MAP4K2	1	MAP4K2	
MANBA	1	MANBA	
ATP6V0B	1	ATP6V0B	
PRMT7	1	PRMT7	
PRMT2	1	PRMT2	
PRMT1	1	PRMT1	
PRMT3	1	PRMT3	
NAALADL2	1	NAALADL2	
NAALADL1	1	NAALADL1	
BBS10	1	BBS10	
BBS12	1	BBS12	
WAC	1	WAC	
FASTKD5	1	FASTKD5	
RDH5	1	RDH5	
SGK3	1	SGK3	
UMPS	1	UMPS	
KPTN	1	KPTN	
SGK1	1	SGK1	
SGK2	1	SGK2	
PRMT9	1	PRMT9	
ATP6V0C	1	ATP6V0C	
AHI1-DT	1	LINC00271	
WAS	1	WAS	
LYZL4	1	LYZL4	
CD99P1	1	CD99P1	
TLDC2	1	TLDC2	
MAP4K5	1	MAP4K5	
MPZL3	1	MPZL3	
MAP4K3	1	MAP4K3	
MPZL1	1	MPZL1	
THRB-AS1	1	THRB-AS1	
MAP4K4	1	MAP4K4	
MPZL2	1	MPZL2	
STAC3	1	STAC3	
TJP1	1	TJP1	
TOMM7	1	TOMM7	
TJP3	1	TJP3	
TOMM5	1	TOMM5	
TJP2	1	TJP2	
TOMM6	1	TOMM6	
PPP1R26-AS1	1	PPP1R26-AS1	
PMS2P9	1	PMS2P9	
PMS2P7	1	PMS2P7	
AMY2B	1	AMY2B	
PMS2P6	1	PMS2P6	
PMS2P5	1	PMS2P5	
PMS2P4	1	PMS2P4	
ARID4A	1	ARID4A	
ARID4B	1	ARID4B	
TMEM140	1	TMEM140	
MANEA	1	MANEA	
TMEM141	1	TMEM141	
PCAT1	1	PCAT1	
TMEM143	1	TMEM143	
TMEM144	1	TMEM144	
RDM1	1	RDM1	
TMEM145	1	TMEM145	
TMEM147	1	TMEM147	
PTTG1	1	PTTG1	
PCAT6	1	PCAT6	
PCAT7	1	PCAT7	
PDE8A	1	PDE8A	
TMEM14A	1	TMEM14A	
TMEM14B	1	TMEM14B	
TMEM14C	1	TMEM14C	
UNC5CL	1	UNC5CL	
ARID5A	1	ARID5A	
ARID5B	1	ARID5B	
CGRRF1	1	CGRRF1	
TMEM130	1	TMEM130	
TMEM131	1	TMEM131	
SGO1	1	SGO1	
SGO2	1	SGO2	
TMEM134	1	TMEM134	
CCDC28A-AS1	1	GVQW2	
TMEM135	1	TMEM135	
TMEM138	1	TMEM138	
DNAJC30	1	DNAJC30	
TMEM139	1	TMEM139	
PMS2P3	1	PMS2P3	
PMS2P2	1	PMS2P2	
PMS2P1	1	PMS2P1	
LMX1B	1	LMX1B	
UGDH-AS1	1	UGDH-AS1	
STAM2	1	STAM2	
PDE9A	1	PDE9A	
FAIM	1	FAIM	
ATP6V1A	1	ATP6V1A	
DBF4P1	1	DBF4P1	
DNAJC22	1	DNAJC22	
DNAJC24	1	DNAJC24	
DNAJC25	1	DNAJC25	
DNAJC27	1	DNAJC27	
DNAJC28	1	DNAJC28	
SEL1L3	1	SEL1L3	
TMEM121	1	TMEM121	
TMEM123	1	TMEM123	
ASIC4	1	ASIC4	
TMEM125	1	TMEM125	
HSPA8P15	1	HSPA8P15	
PODXL	1	PODXL	
TMEM127	1	TMEM127	
TMEM128	1	TMEM128	
SOHLH2	1	SOHLH2	
DNAJC21	1	DNAJC21	
TMEM129	1	TMEM129	
ATP6V1H	1	ATP6V1H	
STAP2	1	STAP2	
SUDS3	1	SUDS3	
HSPA8P14	1	HSPA8P14	
OR2B6	1	OR2B6	
ATP6V1D	1	ATP6V1D	
ASIC3	1	ASIC3	
ASIC1	1	ASIC1	
ATP6V1F	1	ATP6V1F	
DNAJC19	1	DNAJC19	
EPHX2	1	EPHX2	
EPHX1	1	EPHX1	
DNAJC11	1	DNAJC11	
EPHX4	1	EPHX4	
EPHX3	1	EPHX3	
DNAJC13	1	DNAJC13	
DNAJC14	1	DNAJC14	
DNAJC15	1	DNAJC15	
DNAJC16	1	DNAJC16	
DNAJC17	1	DNAJC17	
ERVK3-1	1	ERVK3-1	
DNAJC18	1	DNAJC18	
TMEM115	1	TMEM115	
TMEM116	1	TMEM116	
DNAJC10	1	DNAJC10	
OR2A7	1	OR2A7	
POC1B-GALNT4	1	POC1B-GALNT4	
OR2A4	1	OR2A4	
ACADVL	1	ACADVL	
IMPDH1P10	1	IMPDH1P10	
FRMD6-AS2	1	FRMD6-AS2	
ELAVL1	1	ELAVL1	
SGSH	1	SGSH	
KRT10-AS1	1	TMEM99	
TMEM101	1	TMEM101	
TMEM102	1	TMEM102	
UPK1A	1	UPK1A	
TMEM104	1	TMEM104	
TMEM105	1	TMEM105	
ENOSF1	1	ENOSF1	
TMEM107	1	TMEM107	
PDE4A	1	PDE4A	
TMEM109	1	TMEM109	
HIBCH	1	HIBCH	
PDE4D	1	PDE4D	
PDE4C	1	PDE4C	
ARID1A	1	ARID1A	
UPK3B	1	UPK3B	
ARID1B	1	ARID1B	
LATS1	1	LATS1	
LATS2	1	LATS2	
EHHADH	1	EHHADH	
RCN1P2	1	RCN1P2	
PDE5A	1	PDE5A	
MCTP2	1	MCTP2	
FAN1	1	FAN1	
POLDIP2	1	POLDIP2	
POLDIP3	1	POLDIP3	
IER5L	1	IER5L	
WIZ	1	WIZ	
DBF4B	1	DBF4B	
CZIB	1	C1orf123	
SLC22A18AS	1	SLC22A18AS	
PDE6D	1	PDE6D	
PDE6B	1	PDE6B	
APOC1P1	1	APOC1P1	
ATE1	1	ATE1	
WTAP	1	WTAP	
SGTB	1	SGTB	
SGTA	1	SGTA	
DTNBP1	1	DTNBP1	
ZFC3H1	1	ZFC3H1	
ARID3A	1	ARID3A	
ARID3B	1	ARID3B	
ARID3C	1	ARID3C	
SH3YL1	1	SH3YL1	
LTBR	1	LTBR	
PDE7B	1	PDE7B	
PDE7A	1	PDE7A	
ATF1	1	ATF1	
ATF2	1	ATF2	
PRMT5-AS1	1	PRMT5-AS1	
MT-CO1	1	MT-CO1	
TESK1	1	TESK1	
TESK2	1	TESK2	
NDST2	1	NDST2	
NDST1	1	NDST1	
ENDOU	1	ENDOU	
ENDOV	1	ENDOV	
TUBBP10	1	TUBBP10	
EBLN3P	1	EBLN3P	
FOXO3B	1	FOXO3B	
SUPT20H	1	SUPT20H	
WLS	1	WLS	
ATG3	1	ATG3	
ENDOG	1	ENDOG	
MCEMP1	1	MCEMP1	
CD2AP	1	CD2AP	
ATF7	1	ATF7	
FAR1	1	FAR1	
MT-CO2	1	MT-CO2	
FAR2	1	FAR2	
MT-CO3	1	MT-CO3	
ATF5	1	ATF5	
ATF6	1	ATF6	
ATF3	1	ATF3	
ATF4	1	ATF4	
PDGFB	1	PDGFB	
GATA6	1	GATA6	
TPRG1L	1	TPRG1L	
PDGFA	1	PDGFA	
GATA4	1	GATA4	
GATA3	1	GATA3	
GATA2	1	GATA2	
CIAO3	1	NARFL	
GAS2L1P2	1	GAS2L1P2	
CIAO1	1	CIAO1	
EPB41L5	1	EPB41L5	
EPB41L1	1	EPB41L1	
EPB41L2	1	EPB41L2	
PDGFD	1	PDGFD	
EPB41L3	1	EPB41L3	
PDGFC	1	PDGFC	
PIP5K1A	1	PIP5K1A	
PIP5K1B	1	PIP5K1B	
PIP5K1C	1	PIP5K1C	
ATG7	1	ATG7	
ATG5	1	ATG5	
VANGL1	1	VANGL1	
VANGL2	1	VANGL2	
TRIM7-AS2	1	CTC-338M12.5	
NDUFA3P4	1	NDUFA3P4	
PRXL2A	1	FAM213A	
FASN	1	FASN	
PRXL2B	1	FAM213B	
PRXL2C	1	AAED1	
NDUFA3P6	1	NDUFA3P6	
FAT1	1	FAT1	
FAT2	1	FAT2	
PYDC1	1	PYDC1	
FAT4	1	FAT4	
HNRNPA1L3	1	HNRNPA1P48	
HNRNPA1L2	1	HNRNPA1L2	
LIN54	1	LIN54	
BHLHE41	1	BHLHE41	
HOXC13	1	HOXC13	
HOXC10	1	HOXC10	
SMPD3	1	SMPD3	
SMPD2	1	SMPD2	
RPL37P6	1	RPL37P6	
PINK1-AS	1	PINK1-AS	
SMPD5	1	SMPD5	
SMPD4	1	SMPD4	
ATIC	1	ATIC	
SMPD1	1	SMPD1	
HM13-IT1	1	HM13-IT1	
TCP11L1	1	TCP11L1	
TCP11L2	1	TCP11L2	
ENOPH1	1	ENOPH1	
RPL37P2	1	RPL37P2	
LIN52	1	LIN52	
GATD1	1	PDDC1	
GATD3	1	C21orf33	
GTSE1-DT	1	GTSE1-AS1	
PHF20L1	1	PHF20L1	
SAMD5	1	SAMD5	
TPSD1	1	TPSD1	
SAMD8	1	SAMD8	
ATL3	1	ATL3	
SAMD9	1	SAMD9	
LIN37	1	LIN37	
FAXC	1	FAXC	
ATL1	1	ATL1	
ATL2	1	ATL2	
WRN	1	WRN	
CNPY4	1	CNPY4	
RPL10AP6	1	RPL10AP6	
RPL10AP2	1	RPL10AP2	
FPGT-TNNI3K	1	FPGT-TNNI3K	
SAMD1	1	SAMD1	
LIMS4	1	LIMS4	
LIMS3	1	LIMS3	
C4orf3	1	C4orf3	
WTIP	1	WTIP	
CROCC2	1	CROCC2	
FAM200C	1	ZBED8	
RPL24P8	1	RPL24P8	
FAM200B	1	FAM200B	
FAM200A	1	FAM200A	
ACTN4P1	1	ACTN4P1	
SLMAP	1	SLMAP	
HNRNPA1P4	1	HNRNPA1P4	
RPL24P2	1	RPL24P2	
HNRNPA1P7	1	HNRNPA1P7	
EBAG9	1	EBAG9	
RPL24P4	1	RPL24P4	
LIMS1	1	LIMS1	
HNRNPA1P8	1	HNRNPA1P8	
ATN1	1	ATN1	
LTN1	1	LTN1	
FAM204A	1	FAM204A	
HHAT	1	HHAT	
CEP250	1	CEP250	
CYP2T1P	1	CYP2T1P	
EIF1AY	1	EIF1AY	
EIF1AX	1	EIF1AX	
CNPY2	1	CNPY2	
CNPY3	1	CNPY3	
CDC25C	1	CDC25C	
NCCRP1	1	NCCRP1	
CDC25A	1	CDC25A	
CDC25B	1	CDC25B	
TPST2	1	TPST2	
TPST1	1	TPST1	
SHC4	1	SHC4	
FLJ30679	1	FLJ30679	
LINC01011	1	LINC01011	
SHC2	1	SHC2	
LINC01012	1	LINC01012	
SHC3	1	SHC3	
SHC1	1	SHC1	
LIN7C	1	LIN7C	
LIN7B	1	LIN7B	
EIF1AD	1	EIF1AD	
TKFC	1	TKFC	
EIF4EBP1	1	EIF4EBP1	
LINC01007	1	LINC01007	
EIF4EBP2	1	EIF4EBP2	
EIF4EBP3	1	EIF4EBP3	
LINC01003	1	LINC01003	
LINC01004	1	LINC01004	
CD276	1	CD276	
LINC01001	1	LINC01001	
LINC01002	1	LINC01002	
MFSD6L	1	MFSD6L	
LTO1	1	ORAOV1	
DDX11-AS1	1	DDX11-AS1	
TSPY26P	1	TSPY26P	
MT-CYB	1	MT-CYB	
LRGUK	1	LRGUK	
LEAP2	1	LEAP2	
MCMDC2	1	MCMDC2	
AKAP8L	1	AKAP8L	
TSPAN12	1	TSPAN12	
TSPAN11	1	TSPAN11	
TSPAN10	1	TSPAN10	
HSPB2-C11orf52	1	HSPB2-C11orf52	
HHEX	1	HHEX	
SLC25A24P1	1	SLC25A24P1	
SLC25A24P2	1	SLC25A24P2	
UNKL	1	UNKL	
CEP290	1	CEP290	
UBE2F-SCLY	1	UBE2F-SCLY	
APAF1	1	APAF1	
CEP295	1	CEP295	
ATRX	1	ATRX	
ATRN	1	ATRN	
TMBIM4	1	TMBIM4	
RN7SK	2	RN7SK:7SK	
HAND1	1	HAND1	
TMBIM1	1	TMBIM1	
TMBIM6	1	TMBIM6	
TPSP2	1	TPSP2	
PRPS2	1	PRPS2	
PRPS1	1	PRPS1	
WAC-AS1	1	WAC-AS1	
PBXIP1	1	PBXIP1	
TSPAN33	1	TSPAN33	
DEPP1	1	C10orf10	
TSPAN31	1	TSPAN31	
HEPFAL	1	KB-68A7.1	
KCTD20	1	KCTD20	
KCTD21	1	KCTD21	
PCDH1	1	PCDH1	
H2AZ1	1	H2AFZ	
H2AZ2	1	H2AFV	
MARCKSL1	1	MARCKSL1	
MID1IP1	1	MID1IP1	
PCDH8	1	PCDH8	
KIAA1549L	1	KIAA1549L	
SYT16	1	SYT16	
SYT15	1	SYT15	
FAM209A	1	FAM209A	
REC8	1	REC8	
SYT17	1	SYT17	
SUGCT	1	SUGCT	
TSPAN15	1	TSPAN15	
TSPAN14	1	TSPAN14	
TSPAN13	1	TSPAN13	
SYT12	1	SYT12	
TSPAN17	1	TSPAN17	
CD247	1	CD247	
PIK3AP1	1	PIK3AP1	
RECK	1	RECK	
SHFL	1	C19orf66	
DMGDH	1	DMGDH	
LTV1	1	LTV1	
SMARCAL1	1	SMARCAL1	
NUDT1	1	NUDT1	
NUDT2	1	NUDT2	
NTAQ1	1	WDYHV1	
NUDT5	1	NUDT5	
NUDT6	1	NUDT6	
RPS3AP24	1	RPS3AP24	
NUDT3	1	NUDT3	
IL27RA	1	IL27RA	
NUDT4	1	NUDT4	
MCCC1-AS1	1	MCCC1-AS1	
RPS3AP25	1	RPS3AP25	
RPS3AP26	1	RPS3AP26	
RPS3AP29	1	RPS3AP29	
MFSD2B	1	MFSD2B	
MFSD2A	1	MFSD2A	
MFSD11	1	MFSD11	
MFSD12	1	MFSD12	
MFSD10	1	MFSD10	
KCTD10	1	KCTD10	
KCTD13	1	KCTD13	
KCTD14	1	KCTD14	
KCTD11	1	KCTD11	
MGARP	1	MGARP	
KCTD12	1	KCTD12	
BCORL1	1	BCORL1	
KCTD17	1	KCTD17	
KCTD18	1	KCTD18	
KCTD15	1	KCTD15	
KCTD16	1	KCTD16	
USHBP1	1	USHBP1	
FBF1	1	FBF1	
LPAR2	1	LPAR2	
LPAR3	1	LPAR3	
MBTD1	1	MBTD1	
RPS3AP47	1	RPS3AP47	
PP12613	1	PP12613	
CEP192	1	CEP192	
STAT5A	1	STAT5A	
DMAC2L	1	ATP5S	
STAT5B	1	STAT5B	
ZNRD2-DT	1	SSSCA1-AS1	
GREB1	1	GREB1	
OSGIN1	1	OSGIN1	
BSDC1	1	BSDC1	
OSGIN2	1	OSGIN2	
NTAN1	1	NTAN1	
AIMP1	1	AIMP1	
AIMP2	1	AIMP2	
ALDH6A1	1	ALDH6A1	
UBAC2-AS1	1	UBAC2-AS1	
LPAR5	1	LPAR5	
CD207	1	CD207	
KYAT3	1	KYAT3	
KYAT1	1	KYAT1	
SUGP2	1	SUGP2	
