SYMBOL	logFC_edgeR	PValue	logFC_limma	adj.P.Val	log2FoldChange_DESeq2	padj
PTRF	-0.632358582	1.79E-10	-0.629082389	4.21E-05	-0.638791633	2.26E-10
PTRH1	0.385345239	0.000245647	0.386722785	0.004900672	0.378631594	0.001099359
PTS	-0.247983655	0.003655453	-0.240803122	0.03242421	-0.254993969	0.008690387
PUDP	0.250415296	0.008582162	0.250416639	0.03856819	0.243396484	0.026522383
PURA	0.273290983	7.58E-06	0.272835648	0.001192605	0.26678521	7.27E-05
PVR	-0.200831192	0.012521351	-0.200970837	0.038896177	-0.207434813	0.027423449
PVT1	-0.389116861	8.72E-07	-0.386078543	0.000308005	-0.395652256	7.06E-07
PVT1_3	-0.540765694	0.000642809	-0.542422976	0.007297519	-0.547579451	0.005927089
PWWP2A	-0.174340699	0.003275456	-0.173849426	0.023566395	-0.18079251	0.005609884
PWWP2B	-0.251786875	5.91E-05	-0.253768348	0.003169155	-0.258140163	0.000388634
PXDC1	-0.232905059	0.00013952	-0.232597283	0.004189837	-0.239673814	0.000413684
PXDN	-0.323189362	1.13E-08	-0.324186859	0.000114376	-0.32950253	4.43E-08
PXK	0.715930783	2.02E-08	0.715815948	0.000138466	0.70994958	1.05E-07
PXN	-0.125696747	0.015704806	-0.126220051	0.038741064	-0.131960982	0.03290724
PXT1	-1.341162809	0.000774053	-1.435595862	0.013266815	-1.34773058	0.004151998
PXYLP1	-0.349762566	9.21E-06	-0.348482105	0.001384581	-0.356513697	2.14E-05
PYGB	0.362975627	7.75E-11	0.363350375	2.82E-05	0.356575694	1.35E-10
PYURF	0.180297815	0.008186673	0.180971478	0.036587098	0.173648983	0.024966139
QPRT	-0.24415439	1.62E-06	-0.244585988	0.000398172	-0.250627404	2.45E-06
QTRT1	-0.170316642	0.00776477	-0.169952712	0.03642819	-0.176790528	0.01931121
RAB11A	-0.178929983	0.000268399	-0.178761856	0.003744199	-0.185676514	0.000130002
RAB11FIP2	0.224050345	0.00454447	0.225091852	0.030174712	0.217108187	0.015252932
RAB15	-0.189427469	0.000122496	-0.189420168	0.002861974	-0.196054154	6.91E-05
RAB17	-0.498775318	1.61E-11	-0.497776736	3.85E-05	-0.505180766	6.82E-11
RAB23	0.383601142	1.46E-05	0.385703603	0.001641716	0.376794976	4.95E-05
RAB25	0.240339836	1.88E-05	0.240876214	0.001671605	0.233585156	0.00014785
RAB30	-0.281480871	0.001519406	-0.280963232	0.01265227	-0.287991781	0.003588178
RAB31	-0.235162938	0.000707985	-0.235077382	0.010645226	-0.241477613	0.002203413
RAB33B	0.441357678	1.53E-08	0.443492168	0.000104257	0.434708881	3.99E-08
RAB3IP	0.565050638	4.80E-06	0.554668401	0.00201675	0.558637888	1.71E-05
RAB40C	-0.162528355	0.001412885	-0.1622913	0.010406883	-0.169166849	0.002052914
RAB43	0.296142333	6.50E-05	0.293144523	0.002718094	0.289723655	0.000388278
RAB4A	0.171119028	0.004872303	0.169302861	0.032725281	0.164962832	0.029483068
RAB4B	0.358060221	0.000442423	0.348469869	0.011698543	0.351639186	0.002390321
RAB7B	-1.372063261	1.35E-08	-1.369011031	0.000338578	-1.381878795	9.04E-06
RABEP1	0.292870524	1.03E-05	0.29330952	0.001421059	0.286283245	7.04E-05
RABEP2	0.194819485	0.013441235	0.194097609	0.044323987	0.188389893	0.040110962
RABGAP1	0.198474796	0.000391989	0.198702202	0.006579796	0.191971032	0.002083548
RABGGTB	0.296288147	0.000373554	0.295426249	0.010646317	0.289742296	0.002034662
RABIF	0.288569103	0.001626689	0.288688087	0.015153651	0.281649552	0.00574881
RABL3	-0.440888226	9.71E-09	-0.439186158	0.000109538	-0.447532965	7.87E-09
RAC3	-0.260771971	1.80E-06	-0.260331445	0.000565668	-0.267206683	4.01E-06
RACGAP1	-0.187151683	0.001449089	-0.187001963	0.015208833	-0.193810113	0.003371437
RAD23B	-0.173617361	0.000379996	-0.174305144	0.004234098	-0.179989446	0.000359635
RAD51C	-0.300783474	9.26E-05	-0.301098066	0.004939899	-0.307578118	0.000281049
RAD52	0.289064334	0.000136982	0.290796903	0.003725695	0.282525177	0.000591701
RAD54B	0.306277612	0.000376495	0.304400254	0.007617895	0.299458801	0.001260128
RAD54L	0.144949223	0.006744	0.144123861	0.031591358	0.138570233	0.02695917
RAI14	-0.273412963	4.84E-06	-0.271730056	0.001158267	-0.280053653	1.43E-05
RALGAPA1	0.445193358	8.94E-10	0.444590768	6.11E-05	0.438740221	2.70E-09
RALGDS	-0.274895528	3.84E-07	-0.275411222	0.000332046	-0.281810042	1.78E-07
RALGPS1	0.299277977	0.00020451	0.299272285	0.005268599	0.292775724	0.0008295
RANBP1	-0.173225569	0.001144196	-0.17249825	0.011691784	-0.179697528	0.001662396
RANBP17	0.395274376	4.00E-05	0.40151312	0.001927989	0.389015027	0.00012786
RAPGEF3	-0.512888704	5.83E-05	-0.510683537	0.002854884	-0.520106742	0.000246478
RASAL1	-1.26462327	1.93E-27	-1.265505511	5.61E-08	-1.27196337	3.31E-28
RASAL2	-0.166875047	0.011078481	-0.166948113	0.048203078	-0.173548002	0.026266825
RASEF	-0.2754674	0.00611658	-0.268910196	0.031668409	-0.282010928	0.014314994
RASGRF1	-0.165873355	0.004881852	-0.166999605	0.024457	-0.172394369	0.013286985
RASL11B	-0.473914164	7.56E-05	-0.468668688	0.004522981	-0.480757899	0.000225061
RASSF1	-0.184927204	0.006397559	-0.184593144	0.022431574	-0.191635625	0.011251325
RASSF2	-0.252610051	1.55E-05	-0.252201531	0.001672717	-0.259279276	3.98E-05
RASSF3	-0.186878178	0.000224247	-0.186687167	0.004077624	-0.193286751	0.000186311
RASSF6	-0.532392148	0.004150011	-0.514677844	0.03898863	-0.541238958	0.027423449
RBBP7	-0.134018726	0.010082102	-0.13420128	0.041194927	-0.140681826	0.013686384
RBBP8NL	0.149823626	0.004914963	0.149684906	0.02322921	0.143342882	0.020012306
RBCK1	0.145204782	0.008828292	0.14526603	0.03983154	0.138633556	0.041555357
RBL2	0.266640724	9.97E-06	0.264820406	0.001473046	0.259990766	6.51E-05
RBM12	-0.274195951	9.43E-08	-0.274326798	0.000180824	-0.280814168	6.61E-08
RBM12B	-0.26531064	0.000369423	-0.26298037	0.00807103	-0.272295367	0.000939107
RBM15B	0.191109657	5.18E-05	0.191390016	0.001688065	0.184507222	0.000101171
RBM17	-0.184170514	0.000464868	-0.183566205	0.006692815	-0.190286012	0.000673354
RBM20	-0.878412405	2.71E-05	-0.881645305	0.002757458	-0.886164691	0.000114911
RBM22P5	-1.39472958	0.000405423	-1.348034976	0.020467596	-1.408946832	0.02000839
RBM23	0.139381545	0.008546493	0.139464715	0.037022618	0.132709589	0.032985475
RBM26-AS1	0.610662174	3.72E-05	0.615606597	0.00296422	0.604547276	0.000230882
RBM3	-0.163081697	0.008594203	-0.163951779	0.045365486	-0.169829235	0.017512077
RBM42	-0.181067965	0.000770086	-0.182240359	0.008731794	-0.187325948	0.001903271
RBM43	0.417092221	1.48E-07	0.415904895	0.000277628	0.410715519	4.50E-07
RBM5	0.340662593	3.94E-09	0.33978344	0.000102888	0.333945472	7.15E-09
RBM6	0.237335898	0.000134539	0.238939686	0.004552532	0.230845306	0.000756911
RBMX	-0.148970618	0.003198128	-0.148867558	0.016396641	-0.155347418	0.00269667
RBMXL1	-0.252386691	0.000422512	-0.253713727	0.005295688	-0.259296667	0.000781677
RCAN1	-0.582183791	3.68E-12	-0.584726591	2.17E-05	-0.589295502	3.05E-12
RCC1L	-0.19233374	0.000898445	-0.194433872	0.010376974	-0.198756205	0.00287632
RCN2	0.152751812	0.006307343	0.153509535	0.032803106	0.146145907	0.027541233
RCN3	0.228823822	6.28E-05	0.22832038	0.002961066	0.222253735	0.000656252
RDH11	0.163853746	0.006807287	0.162260929	0.038258299	0.157259701	0.026656937
RDH13	-0.296149451	9.23E-05	-0.304939656	0.002021421	-0.30216687	0.000392002
REEP1	-0.472770708	3.55E-07	-0.472395046	0.000348609	-0.479602418	5.91E-07
REEP6	0.245048371	0.000664098	0.243895798	0.011737127	0.23855276	0.005200477
RELT	-0.417171243	2.46E-06	-0.415946644	0.000544216	-0.423774134	4.63E-06
RENBP	-0.666935873	3.74E-06	-0.666068043	0.000900177	-0.674256146	2.14E-05
RFFL	0.313321455	0.009398347	0.315323254	0.038110835	0.307333792	0.031127985
RFK	-0.363758738	5.55E-11	-0.362720751	2.87E-05	-0.370224464	5.91E-12
RFT1	0.172056724	0.002153835	0.172423612	0.016667223	0.165475875	0.013308516
RFX1	-0.196859765	0.00130564	-0.196318168	0.011692301	-0.203483329	0.002330027
RFX3	0.268512404	0.004201912	0.265981931	0.032200938	0.262110951	0.016623708
RFX5	0.304684602	0.001254264	0.306720646	0.016763789	0.297869184	0.00500438
RGL1	-0.365923727	2.43E-11	-0.365572873	1.27E-05	-0.372549051	1.54E-12
RGMA	-0.273349348	3.94E-05	-0.271899571	0.002094673	-0.280087722	7.17E-05
RGMB	0.149336612	0.009903059	0.150387282	0.038487453	0.14263383	0.040042248
RGS10	0.349435416	0.000502791	0.345350981	0.008417082	0.343081323	0.002124443
RGS16	-0.408448288	1.63E-12	-0.409277528	1.37E-05	-0.41512857	8.59E-13
RGS20	-1.241697248	0.000823058	-1.286918138	0.024007714	-1.261168592	0.019410379
RHBDD2	0.249946253	0.001810046	0.246183771	0.022326989	0.243966574	0.011359053
RHBDF2	0.247965257	0.000443285	0.246749759	0.007151987	0.241352404	0.003085085
RHNO1	0.258977926	1.05E-05	0.258301686	0.001291983	0.252232068	7.00E-05
RHOB	0.374968177	2.75E-07	0.377094884	0.00031346	0.368781424	1.42E-06
RHOU	-0.182996124	0.000347117	-0.182318175	0.004160175	-0.189416545	0.000125317
RHPN1	0.44070104	7.91E-05	0.442743877	0.003339806	0.433892557	0.00034868
RHPN1-AS1	0.618410962	0.000614535	0.616126138	0.012035269	0.613600157	0.006407586
RHPN2	-0.162462671	0.002783594	-0.163403798	0.018237328	-0.168842025	0.006240838
RILPL1	-0.406516286	2.92E-09	-0.403946748	5.39E-05	-0.413002703	1.49E-09
RIMBP2	-1.526146245	0.000311162	-1.495809242	0.013751941	-1.541894092	0.022252211
RIMKLB	0.221921487	0.000432401	0.220699427	0.00931986	0.215186233	0.001522386
RIMS3	0.700962529	0.000630013	0.691198741	0.018993111	0.696133476	0.008717977
RIN2	-0.179011727	0.001026997	-0.178745741	0.010444042	-0.185466595	0.001876925
RMND5B	0.316250743	2.96E-10	0.316363395	2.78E-05	0.309648574	1.11E-10
RNASE7	-1.947723186	4.42E-10	-1.893153758	0.00023456	-1.960771574	1.64E-08
RNASEH2C	0.486470538	2.90E-10	0.488578926	4.03E-05	0.479854411	8.33E-10
RNF111	-0.189180534	0.005143253	-0.190892938	0.033027634	-0.195695457	0.014756841
RNF112	-1.329537017	6.42E-06	-1.331670761	0.003650812	-1.338470152	0.000552651
RNF115	0.203228484	0.000573998	0.201959935	0.007733899	0.196648465	0.003004073
RNF125	-0.535182844	0.004380345	-0.559945903	0.024395275	-0.542015895	0.015345808
RNF126	-0.173780585	0.002733589	-0.174747604	0.019385557	-0.179944446	0.007940627
RNF128	0.236080899	0.002176158	0.236875902	0.020655116	0.229238806	0.008593154
RNF130	0.405685149	3.83E-12	0.407360153	1.07E-05	0.398859581	1.05E-11
RNF139-AS1	0.53749733	0.005093672	0.540605054	0.03746717	0.531077731	0.03690233
RNF141	0.31181814	1.97E-06	0.31159821	0.000885921	0.305079944	1.03E-05
RNF144B	-0.706096656	2.68E-27	-0.708113302	2.77E-08	-0.71256779	2.67E-29
RNF146	0.264088459	0.000102047	0.261832122	0.004132897	0.257241771	0.000530754
RNF150	-0.692383246	0.000443764	-0.678918589	0.011656841	-0.701333855	0.002043789
RNF157	0.224895799	0.001770337	0.220661845	0.018469847	0.218665507	0.010052681
RNF165	-0.279379553	0.000138325	-0.282382467	0.002784826	-0.285846579	0.000286723
RNF183	-0.348353641	0.004428749	-0.343404846	0.026363034	-0.355592337	0.01539893
RNF19B	-0.194317831	0.000128159	-0.1943653	0.003146461	-0.200884738	0.000130165
RNF208	-0.435679518	0.000353284	-0.430930642	0.009704309	-0.443111351	0.000969667
RNF214	-0.279213865	9.19E-05	-0.285286782	0.002136589	-0.285448438	0.000293409
RNF217	-0.298892677	4.49E-05	-0.29857082	0.002622985	-0.305469908	0.000143908
RNF222	-1.290493199	4.43E-06	-1.331585444	0.002238363	-1.30346331	0.000140351
RNF223	-0.312110977	0.000253718	-0.317868518	0.00448067	-0.318064559	0.000971129
RNF41	0.224499428	0.000186186	0.223646716	0.00472105	0.218402616	0.001407884
RNF43	-0.532565973	2.28E-07	-0.533709503	0.000308994	-0.539664062	9.06E-07
RNFT1	0.285708336	0.005081812	0.28906375	0.033273937	0.278824812	0.016484643
RNU4-46P	-0.711063175	0.000625673	-0.743015216	0.00973696	-0.717325579	0.003342777
ROGDI	0.489382432	1.44E-06	0.488390692	0.001352357	0.482923602	9.35E-06
RORA	-0.314598496	0.000435643	-0.316014928	0.006760435	-0.321110369	0.000947112
RP1-170O19.22	-0.649125528	0.001442496	-0.676247749	0.012809997	-0.656148841	0.005463798
RP1-223B1.1	-0.551439466	8.04E-05	-0.552689034	0.002746886	-0.558949083	0.00045356
RP1-228H13.5	0.597581875	0.001816852	0.578509891	0.024631639	0.592928173	0.011349347
RP1-267D11.6	0.583546725	0.000772501	0.565574034	0.015944437	0.578550276	0.004812997
RP1-302G2.5	-0.559433098	0.005730838	-0.58094541	0.031879488	-0.567805615	0.019292884
RP1-309F20.3	0.898773994	0.000337424	0.891873023	0.014020541	0.893881747	0.011163157
RP1-34B20.21	1.680736275	2.33E-15	1.683215837	5.25E-06	1.676023623	5.38E-13
RP1-35C21.1	-0.597219578	7.70E-12	-0.593333694	1.00E-05	-0.603832756	5.64E-12
RP1-37E16.12	-0.21526791	0.012920356	-0.211538174	0.049491599	-0.22210319	0.03159358
RP1-40E16.12	0.839030867	0.002660615	0.807831689	0.04743581	0.836867529	0.037921558
RP1-4G17.5	-0.151752595	0.006135659	-0.151763945	0.031646583	-0.158294888	0.017535436
RP1-60O19.1	-1.508531966	0.000302888	-1.549146128	0.012651672	-1.524523237	0.007071518
RP1-80N2.3	0.830865829	0.000966744	0.808451376	0.028685757	0.826719982	0.010915355
RP1-92O14.3	0.745551927	0.002886485	0.739832251	0.036570833	0.739280042	0.032333696
RP11-1008C21.2	0.840013828	0.002280621	0.848239247	0.03505131	0.835105658	0.040831541
RP11-1012A1.4	0.174951991	0.001935417	0.175055919	0.012443635	0.168389183	0.005255569
RP11-1069G10.2	-0.781979285	2.20E-14	-0.780813704	5.30E-06	-0.788561217	4.93E-15
RP11-1094M14.11	-0.583849774	5.03E-06	-0.576269795	0.001154241	-0.590372048	1.43E-05
RP11-109P11.1	-1.309313323	0.001217822	-1.272176639	0.033247177	-1.322851171	0.008159607
RP11-110G21.1	0.812542062	4.80E-11	0.821319631	4.30E-05	0.805807233	2.79E-10
RP11-1114A5.4	0.778697617	6.66E-07	0.77272022	0.000541284	0.772127015	5.91E-06
RP11-111H13.1	0.178674432	0.004860183	0.178339152	0.022431574	0.172124316	0.013344956
RP11-111M22.2	0.599351514	2.89E-06	0.594404447	0.001055888	0.592963044	9.83E-06
RP11-115C21.2	0.406190123	0.003294703	0.404452891	0.023662407	0.399700565	0.013713951
RP11-115D19.1	-0.593495738	0.00045679	-0.585988782	0.010059463	-0.600696962	0.002118719
RP11-119D9.1	-0.514475776	3.19E-05	-0.51802351	0.001919718	-0.521712474	8.18E-05
RP11-119F19.5	-0.391634605	0.006403992	-0.392235056	0.02980806	-0.398271577	0.018370557
RP11-1246C19.1	-0.752511318	0.000149223	-0.779568149	0.007415825	-0.759984505	0.000425179
RP11-126K1.2	0.571662985	0.002134948	0.579204428	0.019470242	0.563743418	0.024718012
RP11-1275H24.3	0.492029044	0.001410441	0.489276136	0.014541544	0.486187243	0.010463701
RP11-1277A3.1	-0.375942963	0.000141101	-0.376522271	0.003417672	-0.382939185	0.000414193
RP11-128L5.1	-0.862724952	6.69E-09	-0.887436097	8.36E-05	-0.869434964	5.88E-08
RP11-1391J7.1	-0.744040961	0.002882586	-0.752112986	0.03746717	-0.755976563	0.026798853
RP11-13K12.1	0.753456941	0.002275286	0.773182981	0.025672515	0.749231328	0.015203775
RP11-154J22.1	0.846738642	0.002521929	0.841737889	0.042121136	0.840570618	0.019423917
RP11-155G14.5	0.292038997	0.002395122	0.283468934	0.022326989	0.285577674	0.01102056
RP11-156E6.1	0.243117374	0.001616997	0.245727558	0.009428335	0.236392683	0.005605259
RP11-156E8.1	1.024961331	0.000378483	1.042537838	0.016117812	1.019291151	0.004165644
RP11-156L14.1	-0.373326798	0.005683668	-0.369525306	0.033914652	-0.380355759	0.014799649
RP11-156P1.2	0.312520381	5.45E-05	0.307982548	0.002404098	0.30595869	0.000307402
RP11-159D12.2	0.30491388	0.000402302	0.30618962	0.006874357	0.29800311	0.001504296
RP11-159D12.6	0.568080553	0.000330351	0.554449886	0.010418151	0.562433486	0.001351706
RP11-159D12.8	0.427348969	6.03E-05	0.425001015	0.003595051	0.420662248	0.000271059
RP11-159N11.4	1.612793195	0.000581447	1.717817916	0.019792478	1.624851507	0.023783267
RP11-162A12.2	0.696388198	0.004829741	0.697289786	0.049762151	0.692674894	0.033643789
RP11-162P23.2	-0.208246142	7.00E-05	-0.207777419	0.002465697	-0.214482206	7.85E-05
RP11-167P20.1	-1.663879549	0.000508287	-2.003881051	0.018193404	-1.697090047	0.016926875
RP11-168O16.1	0.877136938	0.001256551	0.895069967	0.024884537	0.877189291	0.02700375
RP11-172H24.4	0.321922315	1.52E-05	0.321116995	0.00193291	0.315611788	0.000173881
RP11-176H8.1	0.447915525	9.58E-06	0.45033822	0.00116276	0.44161227	4.11E-05
RP11-177C12.1	-0.926246349	0.000203687	-0.916150167	0.012816571	-0.936300739	0.006499045
RP11-178L8.4	0.364227013	0.000667558	0.360141017	0.008124486	0.357934117	0.003383188
RP11-17M16.2	1.115910806	6.41E-05	1.143722411	0.00576997	1.112049302	0.004696725
RP11-181C21.4	0.258716406	0.001702326	0.259517585	0.016455869	0.252367581	0.006850477
RP11-195F19.29	0.161164752	0.003153314	0.161069216	0.019641708	0.154357339	0.014259938
RP11-195F19.9	0.298804271	0.01257214	0.296404827	0.047880159	0.292231164	0.049508026
RP11-196G11.1	-0.190640051	0.001043271	-0.190156953	0.012467318	-0.19722538	0.004180751
RP11-203H2.1	-1.039882443	3.13E-08	-1.033777405	0.000251122	-1.048991306	1.43E-06
RP11-203J24.9	-0.280997768	7.07E-06	-0.280135533	0.001247667	-0.287739797	3.45E-05
RP11-212I21.2	-1.873943788	0.000259867	-2.003389663	0.016055616	-1.924227612	0.020705008
RP11-214K3.25	0.459154156	0.000644327	0.453510037	0.013575837	0.452882722	0.002471021
RP11-215P8.4	0.566419383	7.35E-06	0.572803386	0.001042145	0.560135845	4.93E-05
RP11-218M22.1	0.331459364	0.000223705	0.334384842	0.006037783	0.324541467	0.00103425
RP11-219G17.4	-0.716216421	0.000897634	-0.705344259	0.016337545	-0.724173459	0.004275703
RP11-226E21.4	-0.282110911	0.001963245	-0.280514831	0.014429501	-0.289173538	0.005615303
RP11-250B2.5	0.909287242	0.003102383	0.921135317	0.042454601	0.907550492	0.03919455
RP11-253E3.3	-0.494068925	2.52E-11	-0.493190672	2.06E-05	-0.500895291	1.71E-11
RP11-257O5.2	0.364934534	0.005505412	0.368011482	0.028814982	0.358090901	0.023216465
RP11-277P12.20	-0.955259957	0.001067547	-0.921714495	0.030331933	-0.970360873	0.030146338
RP11-27I1.4	0.259395792	0.004871308	0.25922093	0.023718091	0.252751107	0.018876656
RP11-288L9.1	-0.289670874	0.002310097	-0.300634692	0.017568265	-0.295872956	0.0074268
RP11-293B20.2	-1.941670717	0.000796519	-2.124676705	0.01238988	-1.967265013	0.011715492
RP11-293M10.6	1.279580308	0.000686673	1.217759311	0.032090174	1.286943159	0.01314021
RP11-295H24.4	-0.717514665	0.001423555	-0.72071931	0.02332857	-0.727091004	0.011486338
RP11-297A16.4	-0.478359482	0.003691108	-0.463471538	0.036826983	-0.484678473	0.008921127
RP11-299G20.5	-0.543103052	0.000299382	-0.56967323	0.004617053	-0.549704057	0.000976863
RP11-300I6.5	-1.341583165	0.000177479	-1.257983197	0.01785923	-1.362131069	0.011451977
RP11-301O19.1	0.956795563	0.001105169	0.94074251	0.029726077	0.950330283	0.009654333
RP11-302M6.4	0.345403744	0.001000612	0.346578479	0.006827284	0.339159863	0.003533631
RP11-304F15.6	-0.531457574	0.000364686	-0.534476692	0.006473449	-0.538659863	0.00271987
RP11-307C19.1	-0.528758846	0.000885466	-0.524014088	0.015198413	-0.535522682	0.003695155
RP11-311C24.1	-0.242542557	0.000314703	-0.245219643	0.006479053	-0.248700499	0.001635127
RP11-312J18.5	-0.349160089	0.001289436	-0.350692905	0.007861604	-0.356103371	0.00421351
RP11-317P15.4	-0.408574148	0.000148643	-0.41277407	0.003492026	-0.415353598	0.000501084
RP11-318A15.7	0.256104322	0.002843762	0.257311156	0.017477491	0.249457114	0.008351491
RP11-319F12.2	-0.387233606	4.25E-10	-0.390116651	4.93E-05	-0.393862893	1.61E-09
RP11-327P2.5	1.064252827	0.001043675	1.121878237	0.022357413	1.055826652	0.01229833
RP11-329A14.1	0.407833306	0.009275227	0.418457299	0.042096631	0.401839521	0.041079327
RP11-330H6.5	-0.17923902	0.013602126	-0.177183507	0.04966267	-0.186077033	0.03182685
RP11-332J15.3	-1.142582454	0.0001835	-1.181290111	0.00970499	-1.158507788	0.004977641
RP11-337C18.8	0.183255246	0.000681332	0.182251186	0.00919478	0.176999066	0.00417494
RP11-338K17.6	0.414553433	0.006718893	0.418647021	0.029914516	0.407522621	0.033048813
RP11-33B1.4	-0.716174291	0.001739339	-0.711218321	0.023718023	-0.724669033	0.014191052
RP11-343C2.7	0.363708276	0.001649603	0.365498021	0.013897377	0.357105864	0.006222199
RP11-343C2.9	0.313544733	0.000316591	0.314571645	0.004838435	0.306913775	0.001190224
RP11-343H19.2	-0.399124622	9.70E-05	-0.412855968	0.003043487	-0.405942372	0.000254265
RP11-34F13.2	-1.051223063	0.003944063	-1.113119109	0.032846299	-1.057461977	0.030522538
RP11-350N15.6	-1.104307919	0.002421903	-1.070153493	0.045328549	-1.117503941	0.027423449
RP11-352M15.2	0.262847346	0.002089901	0.267420392	0.015153651	0.256349777	0.007729608
RP11-359D14.2	-0.646191529	0.00087669	-0.627221438	0.017142299	-0.654378011	0.004561652
RP11-373D23.2	-1.531634549	0.00101444	-1.465308607	0.024389147	-1.561000733	0.038082409
RP11-375I20.6	-0.982418093	0.00060161	-0.969997013	0.025909314	-0.991726367	0.00761044
RP11-379H18.1	0.51852761	0.000607617	0.526600891	0.010175008	0.511691685	0.002099207
RP11-380J14.1	-1.893194767	0.000658024	-1.856124757	0.018791605	-1.906020653	0.019161137
RP11-381K20.2	0.328318624	0.000921484	0.319866066	0.011737127	0.322058295	0.004928715
RP11-384M20.1	0.411792044	0.000476882	0.398133484	0.010740195	0.405467896	0.002173943
RP11-38M8.1	-0.333331151	0.002150205	-0.332457764	0.018647114	-0.34030662	0.005375575
RP11-392P7.6	0.320044821	0.010918541	0.328359792	0.043768782	0.313560611	0.031912701
