Symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Pval_threshold	FC1.2_threshold	FC1.5_threshold
ATP7A	719.1308395	0.4818575	0.102625067	4.695319705	2.66E-06	1.45E-05	TRUE	FALSE	FALSE
ZNF367	410.7418726	0.37754582	0.114001765	3.311754179	0.00092713	0.003158007	TRUE	FALSE	FALSE
AQP7	44.66611205	-0.825379959	0.320748377	-2.573294262	0.010073552	0.026684698	TRUE	FALSE	FALSE
AQP3	285.7436897	0.393236101	0.117863273	3.336375206	0.000848785	0.002916992	TRUE	FALSE	FALSE
VCP	19317.38926	-0.145642305	0.040979251	-3.554049919	0.000379347	0.001409735	TRUE	FALSE	FALSE
PIGO	4477.793608	-0.312163905	0.058261162	-5.35801033	8.41E-08	5.77E-07	TRUE	FALSE	FALSE
STOML2	12787.2763	-0.280743143	0.048213715	-5.822889732	5.78E-09	4.67E-08	TRUE	FALSE	FALSE
BRWD3	7140.807769	-0.251333029	0.059750313	-4.206388459	2.59E-05	0.000120658	TRUE	FALSE	FALSE
OTUD1	744.6971342	0.28569926	0.077171438	3.702137316	0.000213791	0.000837664	TRUE	FALSE	FALSE
ARHGAP12	4446.590546	-0.253389659	0.050929555	-4.975296908	6.51E-07	3.91E-06	TRUE	FALSE	FALSE
HECTD2	185.9503989	1.132775575	0.162555587	6.968542841	3.20E-12	3.91E-11	TRUE	FALSE	FALSE
FBXO33	1726.779912	0.31480162	0.070881415	4.441243449	8.94E-06	4.54E-05	TRUE	FALSE	FALSE
GTF2A1	3670.200156	0.379693495	0.062304507	6.09415777	1.10E-09	9.85E-09	TRUE	FALSE	FALSE
PGM2L1	309.4474065	0.67532074	0.128077475	5.27275183	1.34E-07	8.90E-07	TRUE	FALSE	FALSE
INPPL1	14125.41756	-0.378061545	0.050162013	-7.536809622	4.82E-14	7.13E-13	TRUE	FALSE	FALSE
PCF11	4941.606868	0.237811877	0.065210089	3.64685714	0.000265467	0.001021227	TRUE	FALSE	FALSE
LRR1	903.885894	0.400568674	0.093115253	4.301858848	1.69E-05	8.13E-05	TRUE	FALSE	FALSE
C10orf10	471.2841436	-0.393617734	0.110383741	-3.565903185	0.000362605	0.001354559	TRUE	FALSE	FALSE
ARF6	11653.1549	-0.196810623	0.049801527	-3.951899349	7.75E-05	0.000330092	TRUE	FALSE	FALSE
CDX2	16.21850136	-1.24585591	0.493800892	-2.522992425	0.011636091	0.030241962	TRUE	TRUE	FALSE
AKR1E2	52.27143776	0.803260905	0.310571486	2.586396179	0.009698538	0.025839097	TRUE	FALSE	FALSE
KBTBD6	1050.269443	0.377892063	0.073352566	5.151722462	2.58E-07	1.64E-06	TRUE	FALSE	FALSE
OTX2	75.75710194	-1.414282958	0.279429524	-5.061322579	4.16E-07	2.57E-06	TRUE	TRUE	FALSE
FAAH2	613.5122908	0.309095425	0.090388132	3.419646108	0.000627026	0.002212728	TRUE	FALSE	FALSE
BEND7	876.5530521	0.280554694	0.075220523	3.729762607	0.00019166	0.000756249	TRUE	FALSE	FALSE
TAF3	3004.583888	-0.461989772	0.068402939	-6.753946226	1.44E-11	1.62E-10	TRUE	FALSE	FALSE
VDAC2	20069.67973	-0.207255218	0.060714998	-3.413575303	0.000641164	0.002256757	TRUE	FALSE	FALSE
COMTD1	1798.559015	-0.355464741	0.086340085	-4.117030227	3.84E-05	0.000173086	TRUE	FALSE	FALSE
PDZD8	2148.459289	0.199333082	0.0678675	2.937091857	0.00331306	0.009981798	TRUE	FALSE	FALSE
ZNF503	181.6395705	0.694685931	0.162225418	4.282226169	1.85E-05	8.83E-05	TRUE	FALSE	FALSE
FAM175B	1655.784338	-0.219434525	0.080431679	-2.72821018	0.006367902	0.01788208	TRUE	FALSE	FALSE
QSOX2	6172.701466	0.240912887	0.051850743	4.64627651	3.38E-06	1.82E-05	TRUE	FALSE	FALSE
NSD1	19.98894348	-2.131739043	0.548803351	-3.884340425	0.000102608	0.000426868	TRUE	TRUE	TRUE
PRDX3	11567.05637	0.330886102	0.054943278	6.022321851	1.72E-09	1.50E-08	TRUE	FALSE	FALSE
TMEM52B	150.7526777	-1.654567226	0.171352179	-9.65594506	4.64E-22	1.40E-20	TRUE	TRUE	TRUE
PMPCA	8895.438662	-0.144764456	0.044814865	-3.230277652	0.001236701	0.004102069	TRUE	FALSE	FALSE
SDCCAG3	5491.986697	-0.158719458	0.05076717	-3.126419288	0.001769491	0.005658371	TRUE	FALSE	FALSE
FRMD7	101.5601001	-0.737439366	0.208841328	-3.531098811	0.000413837	0.001523184	TRUE	FALSE	FALSE
SPACA9	569.1148864	0.273771525	0.096570772	2.834931516	0.004583551	0.013309739	TRUE	FALSE	FALSE
TSC1	10628.35965	-0.317682966	0.044891392	-7.076701111	1.48E-12	1.87E-11	TRUE	FALSE	FALSE
HPRT1	2242.007305	0.274397394	0.074687632	3.67393354	0.000238845	0.000927698	TRUE	FALSE	FALSE
STOX1	131.3183231	1.70231301	0.215635623	7.894396051	2.92E-15	4.85E-14	TRUE	TRUE	TRUE
DDX21	9393.255896	-0.236701784	0.062420055	-3.792079048	0.000149391	0.000602653	TRUE	FALSE	FALSE
BMS1	6669.190987	-0.23684749	0.060173478	-3.93607782	8.28E-05	0.000350785	TRUE	FALSE	FALSE
KIAA1462	1532.824679	-0.550249886	0.064875523	-8.48162544	2.22E-17	4.57E-16	TRUE	FALSE	FALSE
TMEM55B	3104.964625	0.200912016	0.056040562	3.585117773	0.000336926	0.001268047	TRUE	FALSE	FALSE
NDRG2	155.1426447	-1.29739537	0.177037712	-7.328355954	2.33E-13	3.20E-12	TRUE	TRUE	FALSE
RNASE7	59.30158419	-2.024193595	0.322263061	-6.281184037	3.36E-10	3.22E-09	TRUE	TRUE	TRUE
ARHGEF40	822.1827972	0.286246065	0.075331124	3.799837967	0.000144791	0.000585601	TRUE	FALSE	FALSE
NSMF	2987.029589	0.195112531	0.052810372	3.694587314	0.000220244	0.00086065	TRUE	FALSE	FALSE
CASP7	648.4222737	0.340053556	0.112989333	3.009607615	0.002615854	0.008074631	TRUE	FALSE	FALSE
PPP1R36	305.594653	-1.566491259	0.144055457	-10.87422364	1.53E-27	6.96E-26	TRUE	TRUE	TRUE
CCDC186	1270.742779	-0.31931143	0.070162915	-4.551000076	5.34E-06	2.80E-05	TRUE	FALSE	FALSE
PRAP1	147.8439669	-1.022828039	0.185837478	-5.503884636	3.72E-08	2.67E-07	TRUE	FALSE	FALSE
ZFYVE1	2456.040001	0.136090632	0.056977922	2.388480103	0.016918224	0.041927237	TRUE	FALSE	FALSE
HSPA12A	203.7062391	0.606398977	0.154507215	3.924729186	8.68E-05	0.000365763	TRUE	FALSE	FALSE
FRAT1	307.7293365	0.521829693	0.123276681	4.232995978	2.31E-05	0.000108339	TRUE	FALSE	FALSE
UBTD1	245.1029901	0.563205883	0.127757888	4.408384422	1.04E-05	5.22E-05	TRUE	FALSE	FALSE
ANKRD2	91.71496784	-1.976044664	0.260692676	-7.579977676	3.46E-14	5.19E-13	TRUE	TRUE	TRUE
LARGE2	202.1254968	1.077461889	0.163883322	6.574567049	4.88E-11	5.18E-10	TRUE	FALSE	FALSE
TTC7B	10265.33882	-0.519775073	0.048631203	-10.68809818	1.16E-26	4.98E-25	TRUE	FALSE	FALSE
SLC39A13	907.3762264	0.264587906	0.093378888	2.833487438	0.004604312	0.01336431	TRUE	FALSE	FALSE
PSMC3	8639.620357	-0.145017672	0.060299391	-2.404960832	0.016174199	0.04030889	TRUE	FALSE	FALSE
AGBL2	17.31700517	1.963018211	0.540337558	3.632947929	0.000280202	0.001072387	TRUE	TRUE	TRUE
PTER	1956.523801	0.185516841	0.075123546	2.46948993	0.013530583	0.034475322	TRUE	FALSE	FALSE
ARL5B	8644.654417	-0.381380616	0.061257998	-6.225809318	4.79E-10	4.49E-09	TRUE	FALSE	FALSE
R3HCC1L	1094.653323	-0.190318263	0.074880206	-2.54163648	0.011033486	0.028904386	TRUE	FALSE	FALSE
AMOTL1	10626.52202	-0.733302771	0.06227817	-11.77463581	5.27E-32	3.04E-30	TRUE	FALSE	FALSE
PASD1	6037.556138	-0.375392971	0.052366765	-7.168534655	7.58E-13	9.84E-12	TRUE	FALSE	FALSE
JAM3	84973.22487	-0.621876129	0.054819485	-11.34407094	7.94E-30	4.06E-28	TRUE	FALSE	FALSE
GPT2	9070.372532	-1.10512851	0.068653583	-16.09717176	2.67E-58	6.05E-56	TRUE	FALSE	FALSE
AMN	456.1635709	0.396751017	0.118416523	3.350470077	0.000806745	0.002786615	TRUE	FALSE	FALSE
ZFYVE19	1211.657008	0.227635744	0.078306091	2.906999206	0.003649141	0.010884922	TRUE	FALSE	FALSE
SPINT1	14339.1944	0.523655665	0.056674987	9.23962564	2.47E-20	6.45E-19	TRUE	FALSE	FALSE
TRMT61A	1718.76323	-0.201364719	0.073714862	-2.73167056	0.006301412	0.01771734	TRUE	FALSE	FALSE
POLL	3688.191744	-0.249024107	0.04819098	-5.167442291	2.37E-07	1.52E-06	TRUE	FALSE	FALSE
API5	11693.165	0.131499188	0.052386811	2.510158276	0.012067706	0.031220363	TRUE	FALSE	FALSE
ZNF319	1575.905277	0.415402126	0.063619193	6.529509489	6.60E-11	6.89E-10	TRUE	FALSE	FALSE
HPS6	1609.581961	0.24931057	0.072346515	3.4460619	0.00056882	0.002023796	TRUE	FALSE	FALSE
SENP8	160.2949516	0.517469509	0.190485211	2.716586271	0.0065959	0.018458737	TRUE	FALSE	FALSE
NOLC1	10113.24703	-0.158360447	0.049769653	-3.181867598	0.001463287	0.004773605	TRUE	FALSE	FALSE
COPS2	4780.59244	-0.348945537	0.072311418	-4.825593879	1.40E-06	7.93E-06	TRUE	FALSE	FALSE
GABRB3	693.9505	-0.39596099	0.095946874	-4.126877448	3.68E-05	0.000166505	TRUE	FALSE	FALSE
FRS2	4534.24336	0.15720316	0.063074979	2.492322041	0.012691091	0.032625999	TRUE	FALSE	FALSE
PCBD1	1321.535455	0.55187412	0.074437898	7.413886438	1.23E-13	1.73E-12	TRUE	FALSE	FALSE
ARIH1	6828.55369	-0.191410546	0.050136364	-3.81779873	0.000134648	0.000548607	TRUE	FALSE	FALSE
SCN3B	30.03338395	1.175514835	0.361123954	3.255156081	0.001133301	0.003794928	TRUE	FALSE	FALSE
COX11	3019.996514	0.192776043	0.054684498	3.525241176	0.000423097	0.001555301	TRUE	FALSE	FALSE
ZNF202	1251.554548	-0.243285833	0.06514836	-3.734335522	0.000188211	0.000743649	TRUE	FALSE	FALSE
FAM227B	58.48749529	1.871920972	0.283408599	6.60502533	3.97E-11	4.27E-10	TRUE	TRUE	TRUE
STXBP4	748.4263558	0.398553913	0.096541052	4.128336119	3.65E-05	0.000165599	TRUE	FALSE	FALSE
PLEKHF1	3666.317308	-0.516194701	0.052432644	-9.844910694	7.21E-23	2.37E-21	TRUE	FALSE	FALSE
ANAPC16	4256.174454	0.141806136	0.056442367	2.51240588	0.011991109	0.031057688	TRUE	FALSE	FALSE
SMPD1	585.4663541	1.530820946	0.094152531	16.25894639	1.93E-59	4.57E-57	TRUE	TRUE	TRUE
SYNPO2L	24.89626986	-1.439182584	0.470085816	-3.061531609	0.002202077	0.006909382	TRUE	TRUE	FALSE
NUDT13	141.3072153	0.474652415	0.179601015	2.64281588	0.008221973	0.022349376	TRUE	FALSE	FALSE
C11orf65	32.61871276	1.288754037	0.36370499	3.543404878	0.000394996	0.001461757	TRUE	TRUE	FALSE
TAF10	3613.343917	0.160088168	0.05678062	2.819415657	0.004811117	0.013905153	TRUE	FALSE	FALSE
TPP1	11596.05063	-0.156320334	0.05859876	-2.667638917	0.00763863	0.020945328	TRUE	FALSE	FALSE
CYB5A	5677.64487	-0.356846089	0.052491808	-6.798129101	1.06E-11	1.21E-10	TRUE	FALSE	FALSE
USP54	2833.961555	-0.18434608	0.055936748	-3.295616659	0.000982059	0.003326756	TRUE	FALSE	FALSE
RAG1	107.8260468	0.80320229	0.209188109	3.83961733	0.000123226	0.000506119	TRUE	FALSE	FALSE
C11orf74	534.2829613	0.438321472	0.111074323	3.946199814	7.94E-05	0.00033734	TRUE	FALSE	FALSE
PPFIBP2	11370.65445	-0.545109272	0.043133625	-12.63768756	1.31E-36	1.00E-34	TRUE	FALSE	FALSE
CYB5R2	4733.442755	-0.277808837	0.055083451	-5.04341747	4.57E-07	2.81E-06	TRUE	FALSE	FALSE
KIAA0355	4423.243653	-0.707170705	0.071864882	-9.840281945	7.55E-23	2.47E-21	TRUE	FALSE	FALSE
LMO1	35.2881107	-2.17452042	0.35097192	-6.195710535	5.80E-10	5.38E-09	TRUE	TRUE	TRUE
IDH3A	1602.393167	0.318552747	0.082676577	3.852998728	0.00011668	0.000481075	TRUE	FALSE	FALSE
ZMAT1	40.21196114	2.26880303	0.415835534	5.456010481	4.87E-08	3.45E-07	TRUE	TRUE	TRUE
TRIM66	1095.256304	0.477715068	0.092580648	5.159988397	2.47E-07	1.58E-06	TRUE	FALSE	FALSE
RNF169	1186.568661	-0.234149287	0.081762565	-2.86377131	0.004186301	0.012273392	TRUE	FALSE	FALSE
CDYL2	5884.195841	-0.861860553	0.053006015	-16.2596747	1.91E-59	4.57E-57	TRUE	FALSE	FALSE
AKIP1	864.0468427	0.227465677	0.081328038	2.79689123	0.00515969	0.014784678	TRUE	FALSE	FALSE
ATMIN	10412.87534	-0.259285726	0.053677506	-4.830435414	1.36E-06	7.75E-06	TRUE	FALSE	FALSE
PKD1L2	3914.744228	-0.489476495	0.078213633	-6.258199174	3.89E-10	3.71E-09	TRUE	FALSE	FALSE
LEO1	2645.174715	-0.419261496	0.080123523	-5.232689252	1.67E-07	1.09E-06	TRUE	FALSE	FALSE
ZNF143	1901.199518	-0.507921527	0.06897511	-7.363837869	1.79E-13	2.47E-12	TRUE	FALSE	FALSE
TMX3	2718.837538	0.245902209	0.070078821	3.508937579	0.0004499	0.001643451	TRUE	FALSE	FALSE
WEE1	26421.01622	-0.473037823	0.046852206	-10.09638304	5.73E-24	2.06E-22	TRUE	FALSE	FALSE
MAPK7	2087.133242	-0.343794893	0.066042455	-5.205664962	1.93E-07	1.25E-06	TRUE	FALSE	FALSE
RP11-382A20.3	1122.177299	0.322405216	0.079494049	4.0557151	5.00E-05	0.000220675	TRUE	FALSE	FALSE
MCM7	15355.77394	-0.197640912	0.040842184	-4.83913671	1.30E-06	7.44E-06	TRUE	FALSE	FALSE
A2ML1	3003.954759	-0.980080502	0.064814904	-15.12122133	1.17E-51	1.75E-49	TRUE	FALSE	FALSE
BEAN1	1599.004985	-0.668858321	0.066874291	-10.00172574	1.50E-23	5.23E-22	TRUE	FALSE	FALSE
TMEM135	1866.750275	0.190213964	0.060322562	3.153280615	0.001614465	0.005212541	TRUE	FALSE	FALSE
NDEL1	3148.82945	-0.264497	0.07208053	-3.66946527	0.000243058	0.000942447	TRUE	FALSE	FALSE
HSP90B1	139912.7609	-0.37054342	0.048290363	-7.673237441	1.68E-14	2.58E-13	TRUE	FALSE	FALSE
BLCAP	11466.38623	-0.307972749	0.059229327	-5.199666478	2.00E-07	1.29E-06	TRUE	FALSE	FALSE
ATF7IP2	1711.588041	-0.150343099	0.063133246	-2.381361773	0.017248763	0.042637485	TRUE	FALSE	FALSE
BEX3	14658.89508	-0.356661856	0.064374047	-5.540460348	3.02E-08	2.20E-07	TRUE	FALSE	FALSE
ZNF606	895.6988047	0.405075554	0.083504417	4.850947622	1.23E-06	7.04E-06	TRUE	FALSE	FALSE
CASC4	6000.849167	0.554405525	0.057496894	9.642356069	5.30E-22	1.60E-20	TRUE	FALSE	FALSE
AP1G1	10748.23825	-0.159750474	0.047915078	-3.334033514	0.000855963	0.002939183	TRUE	FALSE	FALSE
SLFN5	184.1669662	0.735010098	0.157572198	4.664592527	3.09E-06	1.67E-05	TRUE	FALSE	FALSE
CATSPER2	370.1863793	0.407232484	0.120830808	3.370270304	0.000750945	0.002608464	TRUE	FALSE	FALSE
FAM111A	16.4583162	3.575978373	0.62769888	5.696964717	1.22E-08	9.35E-08	TRUE	TRUE	TRUE
KIAA0101	6610.949238	0.136101813	0.055634865	2.446340315	0.014431471	0.036478806	TRUE	FALSE	FALSE
KIF7	256.8599297	1.131282958	0.135987821	8.319002017	8.87E-17	1.71E-15	TRUE	FALSE	FALSE
TMEM170A	5490.216716	0.337175621	0.053449778	6.308269833	2.82E-10	2.74E-09	TRUE	FALSE	FALSE
ANPEP	149.6260982	-0.66481014	0.228551121	-2.908802792	0.003628156	0.010825497	TRUE	FALSE	FALSE
SCNN1G	97.55041643	-1.156062643	0.214801449	-5.382005782	7.37E-08	5.09E-07	TRUE	FALSE	FALSE
NAV2	25197.81405	-1.259673547	0.061764741	-20.39470299	1.86E-92	1.46E-89	TRUE	TRUE	FALSE
ANKDD1A	1371.745528	-0.379716035	0.070826779	-5.361193073	8.27E-08	5.68E-07	TRUE	FALSE	FALSE
C18orf54	1654.712026	0.524450459	0.062284286	8.420269309	3.76E-17	7.56E-16	TRUE	FALSE	FALSE
DCTN5	7024.48253	0.191147553	0.04435502	4.309490833	1.64E-05	7.88E-05	TRUE	FALSE	FALSE
PLK1	15511.97085	-0.299251434	0.061188476	-4.890650263	1.01E-06	5.85E-06	TRUE	FALSE	FALSE
CLPX	4251.192378	-0.267635579	0.059381824	-4.50702862	6.57E-06	3.40E-05	TRUE	FALSE	FALSE
NAB2	1058.297798	0.271720501	0.072009395	3.773403457	0.000161036	0.000644522	TRUE	FALSE	FALSE
STAT6	11573.37813	-0.191034525	0.043169582	-4.425211411	9.63E-06	4.85E-05	TRUE	FALSE	FALSE
PATL1	6624.454701	-0.430672369	0.060820738	-7.081011842	1.43E-12	1.81E-11	TRUE	FALSE	FALSE
PIP4K2C	4094.752642	0.391524271	0.054690872	7.158859588	8.14E-13	1.05E-11	TRUE	FALSE	FALSE
MTMR10	609.7879321	-0.485285791	0.116888927	-4.151683174	3.30E-05	0.000150546	TRUE	FALSE	FALSE
YWHAB	24069.2124	-0.162023295	0.046463451	-3.487112816	0.000488265	0.001767436	TRUE	FALSE	FALSE
DIS3L	1226.236493	0.260539678	0.093298616	2.792535284	0.005229676	0.014955773	TRUE	FALSE	FALSE
CCNDBP1	2767.414132	0.2142903	0.060099035	3.565619671	0.000362997	0.001355652	TRUE	FALSE	FALSE
TGM6	15.405168	-4.126166006	0.775774777	-5.318767933	1.04E-07	7.06E-07	TRUE	TRUE	TRUE
SMAD3	8039.763577	-1.202909452	0.059365988	-20.26260301	2.75E-91	2.00E-88	TRUE	TRUE	FALSE
MS4A15	28.88833943	-1.443180853	0.378756135	-3.810316774	0.000138789	0.000563676	TRUE	TRUE	FALSE
MAPRE2	472.2622422	0.956196116	0.105967462	9.023487943	1.82E-19	4.45E-18	TRUE	FALSE	FALSE
MARS	16479.30632	-0.440991085	0.061063259	-7.221872686	5.13E-13	6.80E-12	TRUE	FALSE	FALSE
MBD6	6112.151018	-0.398315119	0.064050748	-6.218742672	5.01E-10	4.69E-09	TRUE	FALSE	FALSE
CNPY4	677.6581332	0.922658479	0.090717267	10.17070413	2.68E-24	9.84E-23	TRUE	FALSE	FALSE
NKX3-1	532.8832086	0.34604196	0.100123246	3.456160036	0.00054793	0.001956643	TRUE	FALSE	FALSE
DUSP18	314.3740884	0.588546653	0.12048048	4.884995907	1.03E-06	6.00E-06	TRUE	FALSE	FALSE
PBX3	951.3335403	0.620242786	0.088073868	7.042302115	1.89E-12	2.37E-11	TRUE	FALSE	FALSE
PIP5KL1	484.7927969	0.678185259	0.114401501	5.928115018	3.06E-09	2.57E-08	TRUE	FALSE	FALSE
FAM102A	4688.722774	0.282184371	0.049333234	5.719964975	1.07E-08	8.26E-08	TRUE	FALSE	FALSE
ACSF2	7746.414952	-0.561052345	0.050986314	-11.0039794	3.66E-28	1.74E-26	TRUE	FALSE	FALSE
GOLGA2	19468.79466	-0.591404511	0.053918375	-10.96851506	5.42E-28	2.56E-26	TRUE	FALSE	FALSE
SLC27A4	1316.113076	0.774187728	0.078538071	9.857483371	6.36E-23	2.10E-21	TRUE	FALSE	FALSE
CERCAM	11388.73915	0.362712161	0.04693318	7.728267304	1.09E-14	1.71E-13	TRUE	FALSE	FALSE
DOLPP1	5507.590447	-0.303230043	0.0597009	-5.079153608	3.79E-07	2.35E-06	TRUE	FALSE	FALSE
ENDOG	1196.757956	-0.196434545	0.074528716	-2.635689365	0.008396656	0.022778626	TRUE	FALSE	FALSE
ISLR2	6.160470823	2.914536631	0.909434909	3.204777606	0.001351669	0.004445062	TRUE	TRUE	TRUE
SP2	2862.447839	-0.57586058	0.067509856	-8.530022402	1.46E-17	3.05E-16	TRUE	FALSE	FALSE
COQ7	1029.604898	-0.509517973	0.0847539	-6.011734875	1.84E-09	1.59E-08	TRUE	FALSE	FALSE
GPRC5B	1124.711304	-0.264029473	0.073858074	-3.574822057	0.000350466	0.00131391	TRUE	FALSE	FALSE
TBC1D2B	6804.43152	-0.140626313	0.044421788	-3.165705851	0.001547072	0.005022806	TRUE	FALSE	FALSE
SNX20	37.3540732	-1.377358444	0.36826184	-3.740160654	0.000183903	0.000727895	TRUE	TRUE	FALSE
KATNAL2	30.41469932	1.607260801	0.383963849	4.185969085	2.84E-05	0.000131257	TRUE	TRUE	TRUE
HDHD2	1337.38025	0.304251546	0.077026543	3.949957191	7.82E-05	0.000332504	TRUE	FALSE	FALSE
ZNF91	1160.406329	0.291013993	0.087233662	3.336028611	0.000849844	0.002919647	TRUE	FALSE	FALSE
RNF214	1833.342234	-0.389440306	0.068588301	-5.677940748	1.36E-08	1.04E-07	TRUE	FALSE	FALSE
POP5	1151.652527	0.33731716	0.085780735	3.932318343	8.41E-05	0.000355948	TRUE	FALSE	FALSE
TBC1D16	1152.530841	0.79215845	0.09122611	8.683461918	3.84E-18	8.35E-17	TRUE	FALSE	FALSE
TEPSIN	1600.861459	-0.169787263	0.072051842	-2.356459727	0.018450068	0.045141521	TRUE	FALSE	FALSE
ART5	154.6590713	0.627813692	0.185451228	3.385330474	0.000710926	0.002479177	TRUE	FALSE	FALSE
STIM1	2793.107188	0.17527938	0.058142113	3.014671635	0.002572576	0.007948265	TRUE	FALSE	FALSE
FN3K	464.0966064	0.542317956	0.125528495	4.320277688	1.56E-05	7.53E-05	TRUE	FALSE	FALSE
PRRT2	39.28001948	1.69583632	0.345688068	4.905683701	9.31E-07	5.43E-06	TRUE	TRUE	TRUE
ZNF226	500.4055954	0.409128773	0.111951766	3.654509319	0.000257674	0.000993448	TRUE	FALSE	FALSE
ZNF180	507.7827136	0.252375078	0.095687812	2.637484065	0.008352355	0.022673539	TRUE	FALSE	FALSE
PPP2R3B	519.5743416	-1.293188759	0.527261342	-2.452652329	0.014180732	0.03590737	TRUE	TRUE	FALSE
VKORC1	9421.146954	-0.240057604	0.058689966	-4.090266555	4.31E-05	0.000192197	TRUE	FALSE	FALSE
TPM4	77301.01897	-0.52960477	0.054143585	-9.781486991	1.35E-22	4.29E-21	TRUE	FALSE	FALSE
KLHL26	2844.752565	0.251259397	0.060373105	4.161776936	3.16E-05	0.000144657	TRUE	FALSE	FALSE
GATAD2A	21281.29103	-0.230488918	0.054852549	-4.201972746	2.65E-05	0.000122868	TRUE	FALSE	FALSE
CDT1	7305.83909	-0.252416059	0.049090334	-5.141868834	2.72E-07	1.73E-06	TRUE	FALSE	FALSE
ANKRD11	12543.05881	-0.432917921	0.062899048	-6.882742063	5.87E-12	6.95E-11	TRUE	FALSE	FALSE
SPATA33	602.7138264	0.38012021	0.093322486	4.073189911	4.64E-05	0.000205594	TRUE	FALSE	FALSE
SGK494	986.7348052	0.444751599	0.074593794	5.962313691	2.49E-09	2.11E-08	TRUE	FALSE	FALSE
PROCA1	210.0164226	0.58486801	0.155567972	3.759565703	0.000170209	0.000677245	TRUE	FALSE	FALSE
ZNF641	954.9263898	-0.206309086	0.072734865	-2.83645381	0.004561758	0.013252121	TRUE	FALSE	FALSE
CACNB3	860.9558872	0.754015036	0.084518782	8.921271904	4.61E-19	1.08E-17	TRUE	FALSE	FALSE
TP53I13	1539.501278	0.447340021	0.068992424	6.483900602	8.94E-11	9.20E-10	TRUE	FALSE	FALSE
KMT2D	14441.1503	-0.183423116	0.067020887	-2.736805249	0.006203901	0.017468264	TRUE	FALSE	FALSE
CORO6	369.1775931	-1.158937711	0.157849585	-7.342038363	2.10E-13	2.89E-12	TRUE	FALSE	FALSE
RHEBL1	163.9035511	-0.43303539	0.170918888	-2.533572477	0.011290639	0.029471952	TRUE	FALSE	FALSE
TUBA1A	7384.32548	0.634657001	0.195610124	3.244499762	0.001176571	0.003920493	TRUE	FALSE	FALSE
ZNF610	288.5047299	0.346731929	0.128950503	2.68887612	0.007169302	0.019848057	TRUE	FALSE	FALSE
SERTAD3	3727.710817	-0.257357398	0.062859091	-4.094195353	4.24E-05	0.000189299	TRUE	FALSE	FALSE
RAB4B	880.1592013	0.59212709	0.097262931	6.08790097	1.14E-09	1.02E-08	TRUE	FALSE	FALSE
AXL	42.6584678	-0.948314198	0.30955607	-3.06346504	0.002187898	0.006867006	TRUE	FALSE	FALSE
TTYH1	70.36594904	1.706802283	0.599060428	2.849132077	0.004383868	0.012780897	TRUE	TRUE	TRUE
ZNF526	1561.529585	-0.312593064	0.070622034	-4.426282359	9.59E-06	4.83E-05	TRUE	FALSE	FALSE
TRAPPC9	1966.767403	0.419881381	0.068120063	6.163843156	7.10E-10	6.52E-09	TRUE	FALSE	FALSE
DNAAF3	223.5532465	0.706796368	0.143281806	4.932910792	8.10E-07	4.78E-06	TRUE	FALSE	FALSE
LY6D	283.2162186	-1.345634283	0.146568525	-9.180922564	4.27E-20	1.09E-18	TRUE	TRUE	FALSE
DAPK3	4503.317327	-0.3747402	0.062864617	-5.961067144	2.51E-09	2.12E-08	TRUE	FALSE	FALSE
EEF2	343480.2102	-0.173593628	0.040117063	-4.327176872	1.51E-05	7.32E-05	TRUE	FALSE	FALSE
CHAF1A	5249.047689	-0.209431337	0.051244614	-4.086894639	4.37E-05	0.000194798	TRUE	FALSE	FALSE
UBXN6	4739.685439	-0.188317967	0.054637363	-3.446688452	0.000567503	0.002019814	TRUE	FALSE	FALSE
CTB-50L17.10	3662.722827	-0.166018379	0.054616557	-3.039707876	0.002368077	0.00737121	TRUE	FALSE	FALSE
PLIN4	5252.869051	-0.228795029	0.055431718	-4.127511029	3.67E-05	0.000166084	TRUE	FALSE	FALSE
ZNF444	2198.84769	-0.171654072	0.067671732	-2.536569795	0.011194443	0.029255941	TRUE	FALSE	FALSE
FAM57A	4213.636871	-0.336345783	0.057923509	-5.806723148	6.37E-09	5.12E-08	TRUE	FALSE	FALSE
GLOD4	4014.90574	0.212226126	0.068916008	3.079489531	0.002073557	0.006537334	TRUE	FALSE	FALSE
GPT	98.34857415	-1.458469126	0.221878119	-6.573289561	4.92E-11	5.21E-10	TRUE	TRUE	FALSE
KIFC2	1689.783241	0.590645004	0.078345967	7.538933112	4.74E-14	7.02E-13	TRUE	FALSE	FALSE
WDR81	707.4624413	-0.255786	0.098641491	-2.59308733	0.009511861	0.025408192	TRUE	FALSE	FALSE
SRR	569.4099336	0.55150454	0.105110809	5.24688704	1.55E-07	1.01E-06	TRUE	FALSE	FALSE
TSR1	9760.302326	-0.590523502	0.047334152	-12.47563275	1.01E-35	7.33E-34	TRUE	FALSE	FALSE
TRPV3	2146.531375	-0.134680062	0.057025314	-2.361759229	0.018188451	0.044613925	TRUE	FALSE	FALSE
HSD11B1L	519.6630101	0.347614924	0.11301055	3.075951095	0.002098323	0.006611322	TRUE	FALSE	FALSE
CYB5D2	563.4305148	0.865499426	0.099546205	8.694449222	3.49E-18	7.62E-17	TRUE	FALSE	FALSE
